origins,destinations,path,free_flow_time,num_edges,total_length,mean_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,bearing_std,num_turns,num_bridges,num_tunnels,speed_std,speed_range,lane_changes,priority_changes,num_traffic_lights
-386068379,-32725754#3,"-386068379,386068379,-233919803,31408641#0,31408641#1,-945686317,-341049505#9,-341049505#8,-341049505#7,233919813#0,233919813#1,233919813#2,-341049505#1,-341049505#0,-50004739,1353254013#1,1353254013#2,-1353617856,-341049510#2,-341049510#1,-341049510#0,31407364,31407420,31407478,494202193,51252326#7,494202197,-373167626#1,-373167626#0,925602449,1255216976,925602452,-33533337#3,-33533337#2,-33533337#1,-33533337#0,926783701,33433878#0,-1374147680,-51189806,-51189804#1,-51189804#0,51415169#0,51415169#1,51415169#2,51415169#3,-424742249#0,424916055,51414600,51189787#0,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,-18955934,70101229#4,70101229#5,70101229#6,70101229#7,70101229#8,70118547#0,18958262,70118560#0,70118560#1,70118560#2,70118560#3,18956068#2,-18958191#0,18893838,-704356868#0,-18642137#8,-18642137#7,1206558311#0,20026151#1,19186334#2,17657977#0,18825599,18314248#0,18314248#1,18314248#2,-18642134#0,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,19093514,70086888#1,70086888#2,70086888#3,70086888#4,23341111,19093636#2,19093716,-32725754#3",15.209797827712006,110.0,11472.227934881477,55.0885090909091,0.3801275085542777,0.0,0.0,0.0,0.0,0.0,0.3565450761642506,0.28340570473798105,0.3600492190977683,0.0,105.04106756812425,52.0,7.0,3.0,17.647419472840085,50.004000000000005,2.0,194.0,0.0
-128843317#0,23341107,"-128843317#0,128843317#0,128843317#1,662406388,662406387#0,662406387#1,-128839024#0,1078738452,50004755#5,50004755#6,50004755#7,1078738456#0,1078738456#1,723757843,927207996,927207994#0,927207994#1,927207994#2,931600917,-927207993,927207992#0,927207992#1,927207990#7,927207990#8,927207990#1,927207990#2,1255291907,723757840,723757841,618810986#1,618810986#2,618810988,-50674830,618810984,618810983#2,618810983#3,-50674820#2,-50674820#1,-50674820#0,-51189785,51189786#1,51189788#0,51189788#1,51189788#2,51189788#3,51189788#4,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,18955915#1,18955915#2,18955915#3,-18955926#1,18955978#0,18955978#1,70118544#0,70118544#1,70118560#0,70118560#1,70118560#2,70118560#3,18956068#2,-18958191#0,18893838,-704356868#0,-18642137#8,-18642137#7,1206558311#0,20026151#1,19186334#2,17657977#0,18825599,18314248#0,18314248#1,18314248#2,-18642134#0,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,19093514,70086888#1,70086888#2,23341107",10.554821194934492,101.0,9231.181846540165,59.60352475247525,0.5198486119136824,0.0,0.0,0.0,0.0,0.0,0.38484807083198064,0.3114091482397312,0.30374278092828805,0.0,95.5105424170258,47.0,10.0,0.0,14.201650431266119,50.004000000000005,12.0,138.0,0.0
-128843317#0,23341107,"-128843317#0,128843317#0,128843317#1,662406388,662406387#0,662406387#1,-128839024#0,1078738452,50004755#5,50004755#6,50004755#7,1078738456#0,1078738456#1,723757843,927207996,927207994#0,927207994#1,927207994#2,931600917,-927207993,927207992#0,927207992#1,927207990#7,927207990#8,927207990#1,927207990#2,1255291907,723757840,723757841,618810986#1,618810986#2,618810988,-50674830,618810984,618810983#2,618810983#3,-50674820#2,-50674820#1,-50674820#0,-51189785,51189786#1,51189788#0,-424915823,51189788#2,51189788#3,51189788#4,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,-18955934,70101229#4,70101229#5,70101229#6,70101229#7,70101229#8,70118547#0,18958262,70118560#0,70118560#1,70118560#2,70118560#3,18956068#2,-18958191#0,18893838,-704356868#0,-18642137#8,-18642137#7,1206558311#0,1206558311#1,17657976#2,17657977#0,18825599,18314248#0,18314248#1,18314248#2,-18642134#0,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,19093514,70086888#1,70086888#2,23341107",10.819961386059438,101.0,9862.157736157169,61.38499009900989,0.5067849967015821,0.0,0.0,0.0,0.0,0.0,0.3873261413942307,0.29148534762710765,0.3211885109786617,0.0,97.65102259164308,46.0,10.0,0.0,14.761228365210698,50.004000000000005,12.0,152.0,0.0
-128843317#0,23341107,"-128843317#0,128843317#0,128843317#1,662406388,662406387#0,662406387#1,-128839024#0,1078738452,50004755#5,50004755#6,50004755#7,1078738456#0,1078738456#1,723757843,927207996,927207994#0,927207994#1,927207994#2,931600917,-927207993,927207992#0,927207992#1,927207990#7,927207990#8,927207990#1,927207990#2,1255291907,723757840,723757841,618810986#1,618810986#2,618810988,-50674830,618810984,618810983#2,618810983#3,-50674820#2,-50674820#1,-50674820#0,-51189785,51189786#1,51189788#0,-424915823,51189788#2,51189788#3,-51189788#3,51189788#3,51189788#4,-51189787#0,51189787#0,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,18955915#1,-18958492#3,-18958492#2,-18958492#1,405079619#0,405079619#1,405079619#2,405079621#0,405079621#1,405079621#2,405079618,881200742,-18958339,18954451#6,23390720#0,23390720#1,23390720#2,18893813,-18642137#7,1206558311#0,20026151#1,19186334#2,17657977#0,18825599,18314248#0,18314248#1,18314248#2,-18642134#0,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,19093514,70086888#1,70086888#2,23341107",11.280615040034794,106.0,9922.49581826488,58.95222857142858,0.5191990652995638,0.0,0.0,0.0,0.0,0.0,0.34510411925688816,0.28971284329347574,0.36518303744963587,0.035569023308188855,96.30838865581133,50.0,10.0,0.0,13.926045170869545,50.004000000000005,12.0,164.0,0.0
18954451#2,-386223829,"18954451#2,18954451#3,18954451#4,18955550#0,18955550#1,18955550#2,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,-51189788#3,-51189788#2,424915823,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,-662406387#1,-662406387#0,128843294,-128843317#1,-128843317#0,31409026#4,1265721008#0,1265721008#1,946147622#1,128840686#0,128840686#1,128840686#2,128840686#3,128840686#4,128840686#5,128839497#10,1265751535,386223829,-386223829",9.369202489893675,84.0,8373.506644191446,58.57071428571429,0.5888427654686356,0.0,0.0,0.0,0.0,0.0,0.41956812776739544,0.38343962770561973,0.1969922445269847,0.0,108.28477141698458,38.0,8.0,0.0,14.65161842170397,50.004000000000005,8.0,131.0,0.0
18954451#2,-386223829,"18954451#2,18954451#3,18954451#4,18955550#0,18955550#1,18955550#2,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,424743983,-424743983,-51189788#3,-51189788#2,424915823,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,-662406387#1,-662406387#0,128843294,-128843317#1,-128843317#0,31409026#4,1265721008#0,1265721008#1,946147622#1,128840686#0,128840686#1,128840686#2,128840686#3,128840686#4,128840686#5,128839497#10,1265751535,386223829,-386223829",9.676833879382515,86.0,8645.077944834,58.37148837209304,0.57034521151797,0.0,0.0,0.0,0.0,0.0,0.4063880658994697,0.37139448489969085,0.22221744920083955,0.0,109.78282175960975,38.0,8.0,0.0,14.536350914169047,50.004000000000005,8.0,131.0,0.0
18954451#2,-386223829,"18954451#2,18954451#3,18954451#4,18955550#0,18955550#1,18955550#2,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,-51189788#3,-51189788#2,-51189788#1,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,-662406387#1,-662406387#0,128843294,-128843317#1,-128843317#0,31409026#4,1265721008#0,1265721008#1,946147622#1,128840686#0,128840686#1,128840686#2,128840686#3,128840686#4,128840686#5,128839497#10,1265751535,386223829,-386223829",9.271170332466268,84.0,8235.172402217406,58.57071428571428,0.5987341330836071,0.0,0.0,0.0,0.0,0.0,0.4266160238011861,0.38988063800276695,0.18350333819604697,0.0,107.62556264731758,37.0,8.0,0.0,14.65161842170397,50.004000000000005,8.0,117.0,0.0
-386223829,18954451#2,"-386223829,945686445,-386225324#2,-386225324#1,-386225324#0,-1265764440,-341049505#9,-341049505#8,-341049505#7,233919813#0,233919813#1,233919813#2,-341049505#1,-341049505#0,-50004739,1353254013#1,1353254013#2,-1353617856,-341049510#2,-341049510#1,-341049510#0,31407364,31407420,31407478,494202193,51252326#7,494202197,-373167626#1,-373167626#0,925602449,1255216976,925602452,-33533337#3,-33533337#2,-33533337#1,-33533337#0,926783701,33433878#0,-1374147680,-51189806,-51189804#1,-51189804#0,51415169#0,51415169#1,51415169#2,51415169#3,-424742249#0,424916055,51414600,51189787#0,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,18955915#1,-18958492#3,-18958492#2,-18958492#1,405079619#0,405079619#1,405079619#2,405079621#0,405079621#1,405079621#2,405079618,881200742,-18958339,18954451#6,18954451#1,18954451#2",11.98584664577239,85.0,9113.867539481635,53.52691764705884,0.504061002692503,0.0,0.0,0.0,0.0,0.0,0.3995688722853305,0.35674150723774517,0.24368962047692458,0.03872488638948813,96.96749500943814,34.0,5.0,3.0,17.573233546810798,50.004000000000005,2.0,128.0,0.0
-386223829,18954451#2,"-386223829,945686445,-386225324#2,-386225324#1,-386225324#0,-1265764440,-341049505#9,-341049505#8,-341049505#7,233919813#0,233919813#1,233919813#2,-341049505#1,-341049505#0,-50004739,1353254013#1,1353254013#2,-1353617856,-341049510#2,-341049510#1,-341049510#0,31407364,31407420,31407478,494202193,51252326#7,494202197,-373167626#1,-373167626#0,925602449,1255216976,925602452,-33533337#3,-33533337#2,-33533337#1,-33533337#0,926783701,33433878#0,-1374147680,-51189806,-51189804#1,-51189804#0,51415169#0,51415169#1,51415169#2,51415169#3,-424742249#0,-702475481,33434253,51189787#0,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,18955915#0,-18955934,70101229#4,18955950,18955915#3,18958492#0,405079619#0,405079619#1,405079619#2,405079621#0,405079621#1,405079621#2,405079618,881200742,-18958339,18954451#6,18954451#1,18954451#2",12.28190825517307,86.0,9515.422766133212,53.83465116279071,0.4904184260637955,0.0,0.0,0.0,0.0,0.0,0.4119909508280231,0.3416868512003139,0.2463221979716633,0.03709067833448369,98.13022892474356,37.0,5.0,3.0,17.701117785753425,50.004000000000005,2.0,128.0,0.0
-386223829,18954451#2,"-386223829,945686445,-386225324#2,-386225324#1,-386225324#0,-1265764440,-341049505#9,-341049505#8,-341049505#7,233919813#0,233919813#1,233919813#2,-341049505#1,-341049505#0,-50004739,1353254013#1,1353254013#2,-1353617856,-341049510#2,-341049510#1,-341049510#0,31407364,31407420,31407478,494202193,51252326#7,494202197,-373167626#1,-373167626#0,925602449,1255216976,925602452,-33533337#3,-33533337#2,-33533337#1,-33533337#0,926783701,33433878#0,-1374147680,-51189806,-51189804#1,-51189804#0,51415169#0,51415169#1,51415169#2,51415169#3,-424742249#0,424916055,51414600,51189787#0,51189787#1,19610000#0,19610000#1,19610000#2,51429826#0,51429826#1,19610004#1,19610004#2,19610004#3,1078998889#0,1078998889#1,1111818687,1078998888#0,1078998888#1,18824227#0,18824227#1,18824227#2,18955879,50301830#0,50301830#1,50301830#2,50301830#3,50301830#4,50301830#5,18955842#0,18955842#1,18955842#2,18955842#3,18955842#4,18955842#5,18955842#6,881200742,-18958339,18954451#6,18954451#1,18954451#2",11.984682738884944,86.0,9006.30110504166,53.48595348837212,0.47089384152928354,0.0,0.0,0.0,0.0,0.0,0.4043411087899344,0.36100223664294184,0.23465665456712415,0.0,100.27548653725256,32.0,5.0,3.0,17.473685684080692,50.004000000000005,2.0,142.0,0.0
18950457,-19093553,"18950457,18959522#4,18959522#5,-702478976#1,-18950839#2,18950869,-18894079#3,18949429#0,18949429#1,18949429#2,18949429#3,-1163037119#0,-1176929299,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,-677468745#1,-677468745#0,-32805172#4,19093545#0,19093567#0,19093567#1,-19093553",1.3728400863844483,25.0,840.0754572700937,52.403040000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.05114459593318249,0.0,0.9488554040668175,0.0,74.42865263750564,11.0,2.0,0.0,8.303301213372908,29.988,0.0,14.0,0.0
18950457,-19093553,"18950457,18959522#4,18959522#5,-702478976#1,-702478976#0,-18894079#4,-18894079#3,18949429#0,18949429#1,18949429#2,18949429#3,-1163037119#0,-1176929299,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,-677468745#1,-677468745#0,-32805172#4,19093545#0,19093567#0,19093567#1,-19093553",1.2823313270851926,25.0,665.519323296985,52.403040000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.06455908688362663,0.0,0.9354409131163731,0.0,78.00904826284756,9.0,2.0,0.0,8.303301213372908,29.988,0.0,14.0,0.0
18950457,-19093553,"18950457,18959522#4,18959522#5,-702478976#1,-18950839#2,18950869,-18894079#3,18949429#0,18949429#1,18949429#2,18949429#3,-1163037119#0,-1176929299,-16940708#1,-16940708#0,-677468745#4,-677468745#3,-677468745#2,19093514,70086888#1,70086888#2,70086888#3,19093630,19093567#1,-19093553",1.7579972738094545,25.0,1078.681519452766,52.403040000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.03983133023105793,0.0,0.9601686697689419,0.0,85.78794171667978,13.0,2.0,0.0,8.303301213372908,29.988,0.0,14.0,0.0
-70086885,19093717,"-70086885,1025932326,19094600#0,19094600#1,1024002449,19097238#3,-1021621433,1021621434,32725755#1,1021621430#1,1021621428,32725754#0,32725754#1,32725754#2,19093717",1.2742942101246546,15.0,1315.0922139647002,43.33200000000001,0.04921051606196856,0.0,0.0,0.0,0.0,0.0,0.05667401179282215,0.0,0.9433259882071776,0.04921051606196856,109.92723062059264,9.0,0.0,0.0,9.766807930068923,20.016000000000005,0.0,28.0,0.0
-70086885,19093717,"-70086885,1025932326,19094600#0,19094600#1,1024002449,19097238#3,23341112#0,-19094566,32725755#1,1021621430#1,1021621428,32725754#0,32725754#1,32725754#2,19093717",1.295448517780042,15.0,1334.4213396458456,43.33200000000001,0.10677549514148278,0.0,0.0,0.0,0.0,0.0,0.0558530873484567,0.0,0.944146912651543,0.10677549514148278,98.97759053722147,8.0,0.0,0.0,9.766807930068923,20.016000000000005,0.0,28.0,0.0
-70086885,19093717,"-70086885,1025932326,19094600#0,19094600#1,1024002449,-19097238#2,19094632,19094067#0,19094067#1,19094067#2,1021621430#1,1021621428,32725754#0,32725754#1,32725754#2,19093717",1.3368572050850578,16.0,1039.055549624048,43.749,0.0,0.0,0.0,0.0,0.0,0.0,0.07173009341978982,0.0,0.9282699065802102,0.0,107.85475710839148,8.0,0.0,0.0,9.581930494425434,20.016000000000005,0.0,28.0,0.0
-22983980#0,-128844675#0,"-22983980#0,-1027063762,31057087#0,-18955438,18955358#1,-18955629#1,-18955629#0,18955470#5,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,-51189788#3,-51189788#2,-51189788#1,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,128839024#1,927208002#0,927208002#1,-128844675#2,-128844675#1,-128844675#0",8.62640486688479,73.0,7595.26452638891,60.13578082191783,0.6442049401206869,0.0,0.0,0.0,0.0,0.0,0.45758572514012164,0.37848246971378047,0.16393180514609793,0.0,93.1401307714344,35.0,8.0,0.0,14.948029151257678,50.004000000000005,8.0,103.0,0.0
-22983980#0,-128844675#0,"-22983980#0,-1027063762,31057087#0,-18955438,18955358#1,-18955629#1,-18955629#0,18955470#5,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,-51189788#3,-51189788#2,424915823,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,128839024#1,927208002#0,927208002#1,-128844675#2,-128844675#1,-128844675#0",8.724437024312198,73.0,7733.598768362949,60.13578082191783,0.6326817664034149,0.0,0.0,0.0,0.0,0.0,0.4494006904206647,0.37171238930018263,0.17888692027915257,0.0,94.19679645748346,36.0,8.0,0.0,14.948029151257678,50.004000000000005,8.0,103.0,0.0
-22983980#0,-128844675#0,"-22983980#0,-1027063762,-70118566#8,-18955395,-18955358#2,-18955629#1,-18955629#0,18955470#5,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189788#4,-51189788#3,-51189788#2,424915823,-51189788#0,-51189786#1,-51189786#0,50674820#0,50674820#1,50674820#2,618810983#4,618810983#5,618810983#6,618810985,50674830,618810987,618810986#4,618810986#5,723757842,-723757840,927207991,927207990#4,927207990#5,1255293301#0,1255293301#1,927207993,927207995,927207994#4,1255293302,-723757843,1078738457,50004755#1,50004755#2,50004755#3,1078738453,128839024#0,128839024#1,927208002#0,927208002#1,-128844675#2,-128844675#1,-128844675#0",8.676598104727086,73.0,7672.455107609129,60.409972602739735,0.6377237612730535,0.0,0.0,0.0,0.0,0.0,0.45298207382040107,0.3746746557338855,0.1723432704457134,0.0,96.02083578816479,35.0,8.0,0.0,14.566043802446652,50.004000000000005,8.0,103.0,0.0
405079621#3,575500483#2,"405079621#3,405079621#4,405079621#5,-70101222#0,-18958339,18954451#6,23390720#0,23390720#1,23390720#2,18893813,-18642137#7,1206558311#0,1206558311#1,-17657976#1,-17657976#0,19186389#0,19186389#1,-18888734#2,-18888734#1,22889227#3,22889227#4,890193199,18888357#4,18888357#5,18888357#0,896229415#0,896229415#1,896229415#2,896229415#3,19112280#0,19112280#1,19112280#2,896229414,19112301#3,19112301#1,19112247,575500483#3,575500483#0,575500483#1,575500483#2",2.717490308532407,40.0,2063.506619395337,51.001200000000004,0.20464466838937034,0.0,0.0,0.0,0.0,0.0,0.011393218983717817,0.2986989693924762,0.689907811623806,0.062045283550790045,96.89709723560858,13.0,0.0,0.0,11.502402520945186,50.004000000000005,0.0,33.0,0.0
405079621#3,575500483#2,"405079621#3,405079621#4,405079621#5,70101222#1,23116358#0,23116358#1,-18958352,23390720#1,23390720#2,18893813,18642137#8,18888908#0,18888908#1,18888908#2,18889004#0,18889004#1,18888872#0,18888872#1,18888845,70118548#4,70118548#5,70118548#6,70118548#7,890193194,18888357#0,896229415#0,896229415#1,896229415#2,896229415#3,19112280#0,19112280#1,19112280#2,896229414,19112301#3,19112301#1,19112247,575500483#3,575500483#0,575500483#1,575500483#2",2.5481101631744587,40.0,1636.539004100462,53.2503,0.216619024726605,0.0,0.0,0.0,0.0,0.0,0.1708653528082891,0.37662854292112125,0.45250610427058974,0.03681593185876758,72.5641884723786,14.0,0.0,0.0,13.845283825743142,50.004000000000005,0.0,31.0,0.0
405079621#3,575500483#2,"405079621#3,405079621#4,405079621#5,70101222#1,23116358#0,23116358#1,-18958352,23390720#1,23390720#2,18893813,-18642137#7,1206558311#0,-20026151#0,-18823687#1,969471046#1,-18888633#3,-18888633#2,-18888633#1,-18888633#0,-890193197,22889227#4,890193199,18888357#4,18888357#5,18888357#0,896229415#0,896229415#1,896229415#2,896229415#3,19112280#0,19112280#1,19112280#2,896229414,19112301#3,19112301#1,19112247,575500483#3,575500483#0,575500483#1,575500483#2",2.699671734018368,40.0,2009.9451260811175,51.001200000000004,0.17637570219963525,0.0,0.0,0.0,0.0,0.0,0.011696828179066176,0.3066587702071745,0.6816444016137594,0.02997629521192529,96.86953154028464,14.0,0.0,0.0,11.502402520945186,50.004000000000005,0.0,27.0,0.0
-1024002450,-341049505#5,"-1024002450,-19094058#0,-1024002457#1,-1024002457#0,20556807#3,543450763#1,19800852,16940708#1,18895035,1230121637,1230121638#1,1228230665#1,-1206558311#2,-1206558311#1,-1206558311#0,18642137#7,18642137#8,18893829,-18893592#6,18958191#0,-18956068#2,-70118560#3,-70118560#2,-70118560#1,-70118560#0,-70118544#1,-70118544#0,-18955978#1,-18955978#0,18955926#1,-18955915#3,-18955915#2,-18955915#1,-18955915#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,-19610000#1,-19610000#0,-51189787#1,-51189787#0,-33434253,702475481,1109076477#0,1109076477#1,-1109076477#1,-1109076477#0,424742249#0,-51415169#3,-51415169#2,-51415169#1,-51415169#0,51189804#0,51189804#1,1374147679,1374147680,-33433878#0,926783702,33533337#0,33533337#1,33533337#2,33533337#3,925602453,1265826801,925602450,373167626#0,373167626#1,494202198,51252326#1,51252326#2,51252326#3,51252326#4,51252326#5,494202189,-31407478,31407438#0,31407438#1,-1353254013#2,-1353254013#1,50004739,341049505#0,341049505#1,-233919813#2,-233919813#1,-233919813#0,-341049505#6,-341049505#5",13.009653154499976,97.0,9950.790727802218,55.770680412371135,0.42302857475691363,0.0,0.0,0.0,0.0,0.0,0.42515043828860777,0.2642916384834627,0.3105579232279294,0.06017399784238075,96.68794122501255,46.0,7.0,0.0,17.842946839219593,50.004000000000005,0.0,187.0,0.0
-1024002450,-341049505#5,"-1024002450,-19094058#0,-1024002457#1,-1024002457#0,20556807#3,543450763#1,19800852,16940708#1,18895035,-18642140,-18825600#3,-18825600#2,-18825600#1,-18825600#0,18642137#0,18642137#1,18893769#0,18893769#1,-18954583#1,18954519#2,-23352073#0,-1039612353#0,18954451#3,18954451#4,18955550#0,18955550#1,18955550#2,-70101219,-50301830#5,-50301830#4,-50301830#3,-50301830#2,-50301830#1,-50301830#0,-18955879,-18824227#2,-18824227#1,-18824227#0,-1078998888#1,-1078998888#0,1078998891,-19610004#3,-19610004#2,-19610004#1,-19610004#0,-51429826#0,-19610000#2,424743974,-424743974,-19610000#1,-19610000#0,-19609995#8,-33434247#1,-33434247#0,-33434229,-33434263#1,-33434263#0,-33434175#0,33434187,51189803,536492989#0,536492989#1,424742247,424742248#1,424742248#2,51189804#0,51189805#0,51189805#1,51252359#1,51189798#2,51189798#3,51189798#4,925602454#1,51189799,494202196,51189797#1,51189797#2,51189797#3,51189797#4,494202195,-494202201#1,-494202201#0,494202190,51252326#3,51252326#4,51252326#5,494202189,-31407478,31407438#0,31407438#1,-1353254013#2,-1353254013#1,50004739,341049505#0,341049505#1,-233919813#2,-233919813#1,-233919813#0,-341049505#6,-341049505#5",10.722131575476984,100.0,9830.869895489921,56.99808000000001,0.4507065174191857,0.0,0.0,0.0,0.0,0.0,0.41241948880967577,0.20399002428857682,0.38359048690174724,0.027671684939873615,108.75370338563694,44.0,9.0,0.0,17.142767250465614,50.004000000000005,0.0,159.0,0.0
