origins,destinations,path,free_flow_time
673907846#1,-152047123#3,"673907846#1,299015084#2,39124867,107619768#0,107619768#1,107619761,799286661#1,799286661#2,152046752#1,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3",4.7252983289689645
673907846#1,-152047123#3,"673907846#1,299015084#2,39124867,107619768#0,107619768#1,107619761,799286661#1,799286661#2,152046752#1,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,151705609#0,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3",4.922778530552838
673907846#1,-152047123#3,"673907846#1,299015084#2,39124867,107619768#0,107619768#1,107619761,799286661#1,799286661#2,152046752#1,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,39519003#0,-39519003#0,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3",5.1327857299768835
-39519020#2,-152046953#11,"-39519020#2,-39519020#1,813657610#1,813657610#2,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,729156156#0,729156156#1,152209349,152209328#0,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1,-618371694#0,-152046953#11",6.562287877481753
-39519020#2,-152046953#11,"-39519020#2,-39519020#1,813657610#1,813657610#2,-618249937#0,-294503494#5,-294503494#4,-294503494#3,-294503494#2,-294503494#1,-294503494#0,294503493,370259803#3,370259803#4,370259803#5,370259803#6,39517422#0,39517422#1,39517422#2,299015076#0,299015076#1,299015076#2,299015076#3,107619771,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1,-618371694#0,-152046953#11",4.245303549459316
-39519020#2,-152046953#11,"-39519020#2,-39519020#1,813657610#1,813657610#2,-618249937#0,-294503494#5,-294503494#4,-294503494#3,39517935,370259792#3,321441891,370259803#1,370259803#2,370259803#3,370259803#4,370259803#5,370259803#6,39517422#0,39517422#1,39517422#2,299015076#0,299015076#1,299015076#2,299015076#3,107619771,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1,-618371694#0,-152046953#11",4.3387580730974245
618249937#2,152046818,"618249937#2,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,223842964#3,223842964#4,223842964#5,223842964#6,1220303663,504554720#0,504554720#1,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,-504554745#1,-504554745#0,-152046798#3,-152046798#2,-152046798#1,-152046798#0,-152046785#7,-152046785#6,-152046785#5,-152046785#4,-152046785#3,-152046785#2,-152046785#1,152046818",6.2076862221859335
618249937#2,152046818,"618249937#2,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,782034462,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,-504554745#1,-504554745#0,-152046798#3,-152046798#2,-152046798#1,-152046798#0,-152046785#7,-152046785#6,-152046785#5,-152046785#4,-152046785#3,-152046785#2,-152046785#1,152046818",6.980147588192944
618249937#2,152046818,"618249937#2,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438144#0,-182438144#0,182438139,740785158,182438101,1220303669,1220303668,223842964#2,223842964#3,223842964#4,223842964#5,223842964#6,1220303663,504554720#0,504554720#1,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,-504554745#1,-504554745#0,-152046798#3,-152046798#2,-152046798#1,-152046798#0,-152046785#7,-152046785#6,-152046785#5,-152046785#4,-152046785#3,-152046785#2,-152046785#1,152046818",6.628228578797404
-152209331,-152046800#0,"-152209331,-370259808#1,-370259808#0,370259809,609159705,370259795,-1004099260,-107234423#2,-107234423#1,-107234423#0,-39518098,294503494#5,-39517934#1,-321441903,-321441904#0,39517931#4,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588182#0,135588182#1,135588182#2,135588182#3,135588182#4,135588182#5,135588182#6,135588182#7,135588182#8,135588182#9,135588182#10,135588182#11,-618249960,-152046800#11,-152046800#10,-152046800#9,-152046800#8,-152046800#7,-152046800#6,-152046800#5,-152046800#4,-152046800#3,-152046800#2,-152046800#1,-152046800#0",5.336721535323037
-152209331,-152046800#0,"-152209331,-370259808#1,-370259808#0,370259809,609159705,370259795,-1004099260,-107234423#2,-107234423#1,-107234423#0,-39518098,294503494#5,-39517934#1,-39517934#0,39517931#3,39517931#4,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588182#0,135588182#1,135588182#2,135588182#3,135588182#4,135588182#5,135588182#6,135588182#7,135588182#8,135588182#9,135588182#10,135588182#11,-618249960,-152046800#11,-152046800#10,-152046800#9,-152046800#8,-152046800#7,-152046800#6,-152046800#5,-152046800#4,-152046800#3,-152046800#2,-152046800#1,-152046800#0",5.336673539162731
-152209331,-152046800#0,"-152209331,-370259808#1,-370259808#0,-107234465#1,107234465#1,370259809,609159705,370259795,-1004099260,-107234423#2,-107234423#1,-107234423#0,-39518098,294503494#5,-39517934#1,-321441903,-321441904#0,39517931#4,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588182#0,135588182#1,135588182#2,135588182#3,135588182#4,135588182#5,135588182#6,135588182#7,135588182#8,135588182#9,135588182#10,135588182#11,-618249960,-152046800#11,-152046800#10,-152046800#9,-152046800#8,-152046800#7,-152046800#6,-152046800#5,-152046800#4,-152046800#3,-152046800#2,-152046800#1,-152046800#0",5.425718415572617
-698816623#3,-152046953#8,"-698816623#3,698816623#3,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,223842964#3,223842964#4,223842964#5,223842964#6,1220303663,504554720#0,504554720#1,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,504554746#0,504554746#1,504554746#2,152047144#0,152047144#1,152047144#2,152047144#3,-152046953#8",6.003246577357518
-698816623#3,-152046953#8,"-698816623#3,698816623#3,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,223842964#3,223842964#4,223842964#5,223842964#6,1220303663,504554720#0,504554720#1,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,152209369#0,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,504554746#0,504554746#1,504554746#2,152047144#0,152047144#1,152047144#2,152047144#3,-152046953#8",6.437023875173693
-698816623#3,-152046953#8,"-698816623#3,698816623#3,-618249937#2,-618249937#1,-618249937#0,-294503494#5,39518098,107234423#0,107234423#1,107234423#2,-108773860#2,-108773860#1,-108773860#0,-39517938#4,39517938#4,108773877#0,108773877#1,39518102#0,39518102#1,39518102#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,223842964#3,223842964#4,223842964#5,223842964#6,1220303663,504554720#0,504554720#1,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,618249956#0,618249956#1,618249956#2,618249956#3,618249956#4,618249956#5,504554746#0,504554746#1,504554746#2,152047144#0,152047144#1,152047144#2,152047144#3,-152046953#8",6.00372653896059
-39517524#3,-618371694#1,"-39517524#3,-39517524#2,-39517524#1,-39517524#0,1004099256#0,1004099256#3,294503495#7,294503495#10,152047011,673556026,930904746,673556025#0,673556025#1,592052488#0,592052488#1,39517420,26388774,152046714#1,152046714#2,39125380#0,39125380#1,39125380#2,39125380#3,618140818,618140817,618140821,618140816,30635184#0,30635184#1,1087443723#0,1087443723#1,30635208#1,30635208#2,930904747#0,930904747#1,930904747#2,930904747#3,424307262,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1",2.0402900819239593
-39517524#3,-618371694#1,"-39517524#3,-39517524#2,-39517524#1,-39517524#0,1004099256#0,1004099256#3,294503495#7,294503495#10,152047011,673556026,930904746,673556025#0,673556025#1,930904745#0,-930904745#0,592052488#0,592052488#1,39517420,26388774,152046714#1,152046714#2,39125380#0,39125380#1,39125380#2,39125380#3,618140818,618140817,618140821,618140816,30635184#0,30635184#1,1087443723#0,1087443723#1,30635208#1,30635208#2,930904747#0,930904747#1,930904747#2,930904747#3,424307262,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1",2.040770043527031
-39517524#3,-618371694#1,"-39517524#3,-39517524#2,-39517524#1,-39517524#0,1004099256#0,1004099256#3,-294503495#6,294503495#6,294503495#7,294503495#10,152047011,673556026,930904746,673556025#0,673556025#1,592052488#0,592052488#1,39517420,26388774,152046714#1,152046714#2,39125380#0,39125380#1,39125380#2,39125380#3,618140818,618140817,618140821,618140816,30635184#0,30635184#1,1087443723#0,1087443723#1,30635208#1,30635208#2,930904747#0,930904747#1,930904747#2,930904747#3,424307262,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371694#1",2.043433830424079
-618249962,-152209369#1,"-618249962,-1004099259,-39124870#3,-39124870#2,-39124870#1,-39124870#0,39124869#2,39124869#3,39124869#4,-782034465,-782034464,-729156156#2,-729156156#1,-729156156#0,782034462,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1",3.209749220062395
-618249962,-152209369#1,"-618249962,-1004099259,-39124870#3,-39124870#2,-39124870#1,-39124870#0,39124869#2,39124869#3,39124869#4,-782034465,-782034464,-729156156#2,152209349,152209324#0,152209324#1,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1",3.4105891528677703
-618249962,-152209369#1,"-618249962,-1004099259,-39124870#3,-39124870#2,-39124870#1,-39124870#0,39124869#2,39124869#3,39124869#4,-782034465,-782034464,-729156156#2,-729156156#1,-729156156#0,782034462,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,618249955,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1",3.2327393808495324
221997556#0,367825928#1,"221997556#0,221997556#1,221997556#2,221997556#3,-221997556#3,-221997556#2,-221997556#1,-221997556#0,-221997554#0,221997555,221997552#3,135588164#0,135588164#1,135588164#2,135588164#3,799286665#0,165625902,799286663#0,799286663#1,799286663#2,-198122484#9,-198122484#8,-198122484#7,-198122484#6,-198122484#5,-198122484#4,-198122484#3,-198122484#2,-198122484#1,-198122484#0,-198122488,-39125510,39125486#0,39125486#1,618140816,370259815,618140815,30635188#0,30635188#1,152046830,-299015085#2,-299015085#1,-299015085#0,39124867,107619768#0,107619768#1,799286660#0,799286660#1,204820307#1,204820307#2,204820307#3,108808653,367825928#0,367825928#1",1.4904566536567263
221997556#0,367825928#1,"221997556#0,221997556#1,221997556#2,221997556#3,-221997556#3,-221997556#2,-221997556#1,-221997556#0,-221997554#0,221997555,221997552#3,135588164#0,135588164#1,135588164#2,135588164#3,799286665#0,165625902,799286663#0,799286663#1,799286663#2,-198122484#9,-198122484#8,-198122484#7,-198122484#6,152047036#0,152047036#1,152047069#0,152047069#1,152047069#2,152047069#3,-30635208#1,-30635208#0,-1087443723#0,172050952#0,172050952#1,618140815,30635188#0,30635188#1,152046830,-299015085#2,-299015085#1,-299015085#0,39124867,107619768#0,107619768#1,799286660#0,799286660#1,204820307#1,204820307#2,204820307#3,108808653,367825928#0,367825928#1",2.1217851114100026
221997556#0,367825928#1,"221997556#0,221997556#1,221997556#2,221997556#3,-221997556#3,-221997556#2,-221997556#1,-221997556#0,-221997554#0,221997555,221997552#3,-135588176#4,135588172,135588164#1,135588164#2,135588164#3,799286665#0,165625902,799286663#0,799286663#1,799286663#2,-198122484#9,-198122484#8,-198122484#7,-198122484#6,152047036#0,152047036#1,152047069#0,152047069#1,152047069#2,152047069#3,-30635208#1,-30635208#0,-1087443723#0,172050952#0,172050952#1,618140815,30635188#0,30635188#1,152046830,-299015085#2,-299015085#1,-299015085#0,39124867,107619768#0,107619768#1,799286660#0,799286660#1,204820307#1,204820307#2,204820307#3,108808653,367825928#0,367825928#1",2.1915715284966355
204820353#0,-152047123#2,"204820353#0,107619766,204820307#2,204820307#3,609896532#0,609896532#1,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,-782034462,782034462,39519003#0,-39519003#0,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3,-152047123#2",5.203481087849604
204820353#0,-152047123#2,"204820353#0,107619766,204820307#2,204820307#3,609896532#0,609896532#1,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3,-152047123#2",4.5807189088239255
204820353#0,-152047123#2,"204820353#0,107619766,204820307#2,204820307#3,609896532#0,609896532#1,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,-152209328#0,152209324#0,152209324#1,39519003#0,39519003#1,39519003#2,39519003#3,618249959#0,618249959#1,618249959#2,223842918,-211185998,-151705609#1,151705609#0,-151705609#1,-618249955,151705538#0,151705538#1,151705538#2,151705538#3,-151705611#0,-618249957#0,-618249958,-152209369#1,-152209369#0,-152047123#4,-152047123#3,-152047123#2",4.7781991104078
-299015071#0,107619768#0,"-299015071#0,39517939#0,39517939#1,39517939#2,39518100#1,39518100#2,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,729156156#0,729156156#1,152209349,152209328#0,152209328#1,929557840,782034463,-152046752#2,-152046752#0,-799286661#1,-799286661#0,799286660#0,799286660#1,204820307#1,204820307#2,39124873#0,204820353#0,204820353#1,152046758#1,299015084#0,299015084#1,299015084#2,39124867,107619768#0",3.535215049582711
-299015071#0,107619768#0,"-299015071#0,-456246568#3,-456246568#2,-456246568#1,-456246568#0,-39517938#3,-39517938#2,-39517938#1,-39517938#0,-39518999#4,-39518999#3,-39518999#2,-39518999#1,-39518999#0,618249921#0,618249921#1,39518998,-39517936#2,-39517936#1,-39517936#0,39124869#1,39124869#2,108773880#0,108773880#1,108773880#2,108773880#3,152046733,-609896532#1,-609896532#0,108808653,108808642,39124865#0,39124865#1,204820353#0,204820353#1,152046758#1,299015084#0,299015084#1,299015084#2,39124867,107619768#0",1.3413285929024867
-299015071#0,107619768#0,"-299015071#0,-456246568#3,-456246568#2,-456246568#1,-456246568#0,39517938#4,108773860#0,108773860#1,108773860#2,-107234423#2,-107234423#1,-107234423#0,-39518098,294503494#5,-39517934#1,-39517934#0,39517931#3,39517931#4,1270697571#0,1270697571#1,-39517524#1,-39517524#0,1004099256#0,1004099256#3,294503495#7,294503495#10,152047011,673556026,930904746,673556025#0,673556025#1,592052488#0,592052488#1,592052487,-673906415,152047164,299015084#0,299015084#1,299015084#2,39124867,107619768#0",2.6167650890359004
-108808648#0,-39519013#8,"-108808648#0,108808648#0,108808648#1,367825928#1,367825928#2,-609896532#0,108808653,108808642,39124865#0,39124865#1,211158608#0,211158608#1,107619760#0,107619760#1,107619760#2,39517423,678586582#0,678586582#3,294503495#5,1004099255#0,1004099255#1,39517524#0,39517524#1,39517524#2,39517524#3,1101067733,-39517931#4,321441904#0,321441903,39517934#1,294503494#6,618249937#1,618249937#2,697617248#0,697617248#1,-39519013#8",2.515454796019559
-108808648#0,-39519013#8,"-108808648#0,108808648#0,108808648#1,367825928#1,367825928#2,-609896532#0,108808653,108808642,39124865#0,39124865#1,211158608#0,211158608#1,107619760#0,107619760#1,107619760#2,39517423,678586582#0,678586582#3,294503495#5,1004099255#0,1004099255#1,39517524#0,39517524#1,39517524#2,39517524#3,1101067733,-39517931#4,-39517931#3,39517934#0,39517934#1,294503494#6,618249937#1,618249937#2,697617248#0,697617248#1,-39519013#8",2.515970754742861
-108808648#0,-39519013#8,"-108808648#0,108808648#0,108808648#1,367825928#1,367825928#2,-609896532#0,108808653,108808642,39124865#0,39124865#1,211158608#0,211158608#1,107619760#0,107619760#1,107619760#2,39517423,678586582#0,678586582#3,294503495#5,294503495#6,-294503495#6,1004099255#0,1004099255#1,39517524#0,39517524#1,39517524#2,39517524#3,1101067733,-39517931#4,-39517931#3,39517934#0,39517934#1,294503494#6,618249937#1,618249937#2,697617248#0,697617248#1,-39519013#8",2.5191145032429807
-39519013#8,135588169#4,"-39519013#8,39519013#8,39519013#9,370259791,370259793#0,370259793#1,370259793#2,370259793#3,370259793#4,-39518098,294503494#5,-39517934#1,-321441903,-321441904#0,39517931#4,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588176#0,135588176#1,135588176#2,135588176#3,135588172,135588164#1,135588164#2,135588164#3,135588169#0,135588169#1,135588169#2,135588169#3,135588169#4",5.109411693107716
-39519013#8,135588169#4,"-39519013#8,39519013#8,39519013#9,-39519013#9,39519013#9,370259791,370259793#0,370259793#1,370259793#2,370259793#3,370259793#4,-39518098,294503494#5,-39517934#1,-39517934#0,39517931#3,39517931#4,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588176#0,135588176#1,135588176#2,135588176#3,135588172,135588164#1,135588164#2,135588164#3,135588169#0,135588169#1,135588169#2,135588169#3,135588169#4",5.121974688068119
-39519013#8,135588169#4,"-39519013#8,39519013#8,39519013#9,370259791,370259793#0,370259793#1,370259793#2,370259793#3,370259793#4,-39518098,-294503494#4,-294503494#3,-294503494#2,-294503494#1,39517933#0,39517933#1,1270697571#0,1270697571#1,39517524#2,39517524#3,39517524#4,39517524#5,39517524#6,107619769#0,107619769#1,746415890,746415891#0,746415891#1,746415891#2,107619772#0,107619772#1,107619772#2,107619772#3,414212519,-152046726,-109790567#6,-109790567#5,-109790567#4,-109790567#3,-109790567#2,-609888741,-1177888143,618249936,618249919#1,618249916,618249904#1,618249904#2,135588176#0,135588176#1,135588176#2,135588176#3,135588172,135588164#1,135588164#2,135588164#3,135588169#0,135588169#1,135588169#2,135588169#3,135588169#4",5.09539681429802
-108773878#0,221997556#0,"-108773878#0,-39518100#3,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,729156156#0,729156156#1,152209349,152209328#0,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,-424307262,-930904747#3,-930904747#2,-930904747#1,-930904747#0,-30635208#2,-152047069#3,-152047069#2,-152047069#1,-152047069#0,-152047036#1,-152047036#0,198122484#6,198122484#7,198122484#8,198122484#9,-799286663#2,-799286663#1,-799286663#0,799286664#0,799286664#1,-221997552#3,-221997555,-221997554#1,221997556#0",5.691933677372972
-108773878#0,221997556#0,"-108773878#0,-39518100#3,168924810#1,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,729156156#0,729156156#1,152209349,152209328#0,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,-424307262,-930904747#3,-930904747#2,-930904747#1,-930904747#0,-30635208#2,-152047069#3,-152047069#2,-152047069#1,-152047069#0,-152047036#1,-152047036#0,198122484#6,198122484#7,198122484#8,198122484#9,-799286663#2,-799286663#1,-799286663#0,799286664#0,799286664#1,-221997552#3,-221997555,221997554#2,221997556#0",5.687506031584634
-108773878#0,221997556#0,"-108773878#0,108773878#0,108773878#1,182438103#0,182438103#1,182438139,740785158,182438101,1220303669,1220303668,223842964#2,1220303665,799283568#0,799283568#1,729156156#0,729156156#1,152209349,152209328#0,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,-424307262,-930904747#3,-930904747#2,-930904747#1,-930904747#0,-30635208#2,-152047069#3,-152047069#2,-152047069#1,-152047069#0,-152047036#1,-152047036#0,198122484#6,198122484#7,198122484#8,198122484#9,-799286663#2,-799286663#1,-799286663#0,799286664#0,799286664#1,-221997552#3,-221997555,221997554#2,221997556#0",5.61641171912963
-152046800#10,618370035#2,"-152046800#10,-165625900#1,-609885417#1,-609885417#0,609885416,-198122484#14,-198122484#13,-198122484#12,-198122484#11,-198122484#10,-198122484#9,-198122484#8,-198122484#7,-198122484#6,152047036#0,152047036#1,152047069#0,152047069#1,152047069#2,152047069#3,30635208#2,930904747#0,930904747#1,930904747#2,930904747#3,424307262,618249898,618249897,152046782#0,152046773#0,152046773#1,152046773#2,152046773#3,211158622,152209393#1,152209393#2,152209393#3,152209393#4,152209393#5,152209393#6,-152209328#0,-152209349,-729156156#1,782034466,39519001,746413073,782034444,782034445,-182438103#1,-168924810#1,-168924810#0,39518103#2,-456246561#0,618370035#0,618370035#1,618370035#2",5.639060570251627
