origins,destinations,path,free_flow_time
26257420#0,-177978054#4,"26257420#0,26257420#1,-16083897#2,-16083897#1,-325893084#8,-325893084#6,-325893084#5,-325893084#4,-325893084#3,-325893084#2,-325893084#1,-325893084#0,-314788175,-459398532#5,-459398532#4,-459398532#3,-459398532#2,-459398532#1,-459398532#0,-135401519#1,-135401519#0,941581055,941581061,-82362585#1,-82362585#0,-177978054#7,-177978054#6,-177978054#5,-177978054#4",1.266982689404055
-279550627#1,-971185706,"-279550627#1,-279550627#0,601098681,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,26260414,971185706,714000704#0,714000704#1,1060516236,-714000704#0,-971185706",0.379805615550756
27627926#0,-572525799#1,"27627926#0,27627926#1,-289991671,337345787,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1",0.7797546952546317
-667223964#1,16380326#2,"-667223964#1,-667223964#0,-750973494#1,-750973494#0,-28173414,-205211720#2,-205211720#1,-205211720#0,-27628067#4,-27628067#3,-27628067#2,-27628067#1,-27628067#0,27628012#2,27628012#3,27628012#4,-27628105#5,-27628105#4,-27628105#3,-27628105#2,-27628105#1,-27628105#0,1372413752,158560329#0,158560329#1,158560329#2,-158559917,16380326#0,16380326#1,16380326#2",0.8409047276217901
16380326#2,-667223964#1,"16380326#2,16380326#3,16380326#4,16380326#5,16380326#6,16380326#7,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979852#1,-167979854#5,-167979854#4,-167979854#2,-167979854#0,871656024,871656023#0,871656023#1,456556255#0,-28173370#4,-28173370#2,-28173370#1,-28173370#0,-750973495#2,-750973495#1,-750973495#0,-1372277437#0,-667223965#1,-667223965#0,-667223964#3,-667223964#2,-667223964#1",2.6771937572725277
16380326#2,-667223964#1,"16380326#2,16380326#3,16380326#4,16380326#5,16380326#6,16380326#7,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979852#1,-167979854#5,-167979854#4,-167979854#2,-167979854#0,871656024,871656023#0,871656023#1,456556255#0,27627844#0,-167979849,-28173370#2,-28173370#1,-28173370#0,-750973495#2,-750973495#1,-750973495#0,-1372277437#0,-667223965#1,-667223965#0,-667223964#3,-667223964#2,-667223964#1",2.761775408507535
16380326#2,-667223964#1,"16380326#2,16380326#3,16380326#4,16380326#5,16380326#6,16380326#7,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979824#0,167979824#1,167979824#2,167979824#3,167979824#4,167979824#5,167979824#6,167979824#7,574462200#1,205211720#0,205211720#1,205211720#2,205211720#3,750973494#0,750973494#1,750973494#2,667223964#1,667223964#2,667223964#3,-667223964#3,-667223964#2,-667223964#1",1.906635469162467
364867194#2,-601096032#0,"364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3,-27313675#2,-27313675#1,-27313675#0,713801345#0,713801345#1,713801345#2,713801345#3,713801345#4,713801345#5,713801345#6,552991426#3,552991426#4,440861478,1064509882,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,-577985427#5,-577985427#4,-577985427#3,-577985427#2,-577985427#1,-577985427#0,131447913#2,48878077#6,48878077#1,131447919,601096032#0,601096032#1,601096032#2,601096032#3,601096032#4,-601096030#0,-601096032#3,-601096032#2,-601096032#1,-601096032#0",3.0690096012432617
-130456183#4,27313896#6,"-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,-130456965,-340424253#5,-340424253#4,-340424253#3,-340424253#2,-340424253#1,-340424253#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,-806063164#1,-806063164#0,34083469#0,34083469#1,34083469#2,34083469#3,34083469#4,34083469#5,27313896#0,27313896#1,27313896#2,27313896#3,27313896#4,27313896#5,27313896#6",2.4240639470023044
-130456183#4,27313896#6,"-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,22584562,340425205#0,340425205#1,130456185#0,130456185#1,-340424253#1,-340424253#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,-806063164#1,-806063164#0,34083469#0,34083469#1,34083469#2,34083469#3,34083469#4,34083469#5,27313896#0,27313896#1,27313896#2,27313896#3,27313896#4,27313896#5,27313896#6",2.789651982072344
-130456183#4,27313896#6,"-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,22584562,340425205#0,340425205#1,130456185#0,130456185#1,-340424253#1,-340424253#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,16379325#0,-16379325#0,-806063164#1,-806063164#0,34083469#0,34083469#1,34083469#2,34083469#3,34083469#4,34083469#5,27313896#0,27313896#1,27313896#2,27313896#3,27313896#4,27313896#5,27313896#6",2.7899520120753443
621396858#0,1107704967#1,"621396858#0,621396858#1,17940774,1079423259#1,1079423258#1,364867194#0,364867194#1,364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3,-27313675#2,-27313675#1,-27313675#0,845045798#0,845045798#1,845045798#2,572787660,572787906#0,572787906#1,572787906#2,572787906#3,572787906#4,572787906#5,26260396#2,16379597#0,16379597#1,-16379633#1,16379677#0,22584557,338207925,-27628358#0,1107704968#1,1107704967#1",2.273733657730491
621396858#0,1107704967#1,"621396858#0,621396858#1,17940774,1079423259#1,1079423258#1,364867194#0,364867194#1,364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3,-27313675#2,-27313675#1,-27313675#0,845045798#0,845045798#1,845045798#2,572787660,572787906#0,572787906#1,572787906#2,572787906#3,572787906#4,572787906#5,26260396#2,16379597#0,16379597#1,16379597#2,16379597#3,-16379677#1,22584557,338207925,-27628358#0,1107704968#1,1107704967#1",2.2855783956256492
621396858#0,1107704967#1,"621396858#0,621396858#1,17940774,1079423259#1,1079423258#1,364867194#0,364867194#1,364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3,-27313675#2,-27313675#1,-27313675#0,845045798#0,845045798#1,845045798#2,572787660,572787906#0,572787906#1,572787906#2,572787906#3,572787906#4,572787906#5,26260396#2,16379597#0,16379597#1,-16379633#1,16379677#0,22584557,338207925,-338207925,338207925,-27628358#0,1107704968#1,1107704967#1",2.7275551863419354
-39736816#2,-205211720#0,"-39736816#2,-39736816#1,-39736816#0,-28173414,-205211720#2,-205211720#1,-205211720#0",0.26193904487640984
-213210285#0,304496366#0,"-213210285#0,213210285#0,213210285#1,-314788612#3,-314788612#2,-314788612#1,-314788612#0,-422528817#2,-220382189#1,220382188,28814639#2,-16379365#5,-16379365#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0",4.684660751766977
-213210285#0,304496366#0,"-213210285#0,213210285#0,213210285#1,-314788612#3,-314788612#2,-314788612#1,-314788612#0,-422528817#2,-422528817#0,-26260431#9,-26260431#8,-26260431#7,-26260431#6,-26260431#5,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0",4.314112532479261
-213210285#0,304496366#0,"-213210285#0,213210285#0,213210285#1,-314788612#3,-314788612#2,-314788612#1,-314788612#0,-422528817#2,-422528817#0,422528817#0,-220382189#1,220382188,28814639#2,-16379365#5,-16379365#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0",4.7185943251963485
-34324056#7,39736810#5,"-34324056#7,-34324056#6,-34324056#5,-34324056#4,-34324056#3,-34324056#2,-34324056#1,-34324056#0,26260420#2,1349606172,1349606171#3,586947143,1349606178,658001131,586948603,1349606170#0,1349606170#1,1349606170#2,1349606170#3,34323039#0,34323039#1,667201283,412738028#12,412738028#13,412738028#0,5889814#0,177978056,177978070#0,177978070#2,-1173410294#2,-1173410294#1,-1173410294#0,16071905#0,16071905#1,39736809#4,16071904#0,16071904#1,16071904#2,16071904#3,26257440#4,26257440#5,39736810#1,39736810#2,39736810#3,39736810#4,39736810#5",3.3328024554120144
-34324056#7,39736810#5,"-34324056#7,-34324056#6,-34324056#5,-34324056#4,-34324056#3,-34324056#2,-34324056#1,-34324056#0,26260420#2,1349606172,1349606171#3,586947143,1349606178,658001131,586948603,1349606170#0,1349606170#1,1349606170#2,1349606170#3,34323039#0,34323039#1,667201283,412738028#12,412738028#13,412738028#0,5889814#0,177978056,177978070#0,177978070#2,16071844#0,16071844#1,39736809#0,39736809#1,39736809#2,39736809#3,39736809#4,16071904#0,16071904#1,16071904#2,16071904#3,26257440#4,26257440#5,39736810#1,39736810#2,39736810#3,39736810#4,39736810#5",3.5310417511303016
16379815#0,-34083469#13,"16379815#0,16379815#1,16379815#2,-16379815#2,-16379815#1,-16379815#0,16380187#4,27628289#0,27628289#1,704357421#2,-19832208#6,-19832208#5,-19832208#4,-19832208#3,-16379272#2,-16379272#1,-16379272#0,16379263#2,16379263#3,34083469#6,34083469#7,34083469#8,34083469#9,34083469#10,34083469#11,34083469#12,34083469#13,34083469#14,34083469#15,34083469#16,34083469#17,34083469#18,-34083469#18,-34083469#17,-34083469#16,-34083469#15,-34083469#14,-34083469#13",2.4094265928113514
16379815#0,-34083469#13,"16379815#0,16379815#1,16379815#2,-16379815#2,-16379815#1,-16379815#0,-16380187#3,16380187#3,16380187#4,27628289#0,27628289#1,704357421#2,-19832208#6,-19832208#5,-19832208#4,-19832208#3,-16379272#2,-16379272#1,-16379272#0,16379263#2,16379263#3,34083469#6,34083469#7,34083469#8,34083469#9,34083469#10,34083469#11,34083469#12,34083469#13,34083469#14,34083469#15,34083469#16,34083469#17,34083469#18,-34083469#18,-34083469#17,-34083469#16,-34083469#15,-34083469#14,-34083469#13",3.2289544039358016
16380187#4,-572528502#0,"16380187#4,27628289#0,27628289#1,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0",2.461384553821529
16380187#4,-572528502#0,"16380187#4,27628289#0,27628289#1,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,16380187#0,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0",2.7264905962384955
-27628358#0,16380187#4,"-27628358#0,1107704969,-338207925,220388813#0,220388813#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-422528817#2,-422528817#0,-16379365#8,-16379365#7,-16379365#6,-16379365#5,-16379365#4,16380187#4",1.0808610845346056
-27628358#0,16380187#4,"-27628358#0,1107704969,-338207925,220388813#0,220388813#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-422528817#2,-220382189#1,220382188,28814639#2,-16379365#5,-16379365#4,16380187#4",1.1967874550828248
-27628358#0,16380187#4,"-27628358#0,1107704969,-338207925,220388813#0,220388813#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-422528817#2,-422528817#0,422528817#0,-220382189#1,220382188,28814639#2,-16379365#5,-16379365#4,16380187#4",1.2307210285121966
172827480#2,27627926#1,"172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,173216994#0,338206711#0,-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,22584562,340425205#0,340425205#1,340425205#2,508430531,169421210,130458473#3,1317253611,28213306#1,697654833,22960884#1,22960884#2,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,27627926#0,27627926#1",3.692820892087419
172827480#2,27627926#1,"172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,842001091#3,842001091#4,82366148,658001120,658001121,340425204#0,340425204#1,340425204#2,948166658,28033075#0,28033075#1,508430531,169421210,130458473#3,1317253611,28213306#1,697654833,22960884#1,22960884#2,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,27627926#0,27627926#1",4.047575911445774
172827480#2,27627926#1,"172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,173216994#0,338206711#0,-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,-130456965,-340424253#5,-340424253#4,-340424253#3,-340424253#2,-340424253#1,-340424253#0,-102015882#4,22584564,340424255#0,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,27627926#0,27627926#1",4.819043186213669
16380344#0,-28173370#0,"16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,-577985427#5,-577985427#4,-577985427#3,-577985427#2,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979852#1,-167979854#5,-167979854#4,-167979854#2,-167979854#0,871656024,871656023#0,871656023#1,456556255#0,-28173370#4,-28173370#2,-28173370#1,-28173370#0",3.5815512431392165
16380344#0,-28173370#0,"16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,-577985427#5,-577985427#4,-577985427#3,-577985427#2,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979852#1,-167979854#5,-167979854#4,-167979854#2,-167979854#0,871656024,871656023#0,871656023#1,456556255#0,39736817,-39736817,-28173370#4,-28173370#2,-28173370#1,-28173370#0",3.5820312047422886
16380344#0,-28173370#0,"16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,281447836#0,281447836#1,338206710,-577985427#5,-577985427#4,-577985427#3,-577985427#2,-577985427#1,-577985427#0,131447913#2,48878077#6,11897717#0,11897717#1,11897717#2,1328233778,325895230,1328233777,48794479,1087941520,167979852#0,167979852#1,-167979854#5,-167979854#4,-167979854#2,-167979854#0,871656024,871656023#0,871656023#1,456556255#0,27627844#0,-27627844#0,-28173370#4,-28173370#2,-28173370#1,-28173370#0",3.8991298368517198
-167978747#0,16380326#2,"-167978747#0,-167978747#1,-27627843#7,-27627843#6,-27627843#5,-27627843#4,-27627843#3,-27627843#2,-27627843#1,-27627843#0,-28173370#0,-750973495#2,-750973495#1,-750973495#0,-1372277437#0,-667223965#1,-667223965#0,-667223964#3,-667223964#2,-667223964#1,-667223964#0,-750973494#1,-750973494#0,-28173414,-205211720#2,-205211720#1,-205211720#0,-27628067#4,-27628067#3,-27628067#2,-27628067#1,-27628067#0,27628012#2,27628012#3,27628012#4,-27628105#5,-27628105#4,-27628105#3,-27628105#2,-27628105#1,-27628105#0,1372413752,158560329#0,158560329#1,158560329#2,-158559917,16380326#0,16380326#1,16380326#2",1.6825000698623578
-167978747#0,16380326#2,"-167978747#0,-167978747#1,-27627843#7,-27627843#6,-27627843#5,-27627843#4,-27627843#3,-27627843#2,-27627843#1,-27627843#0,-28173370#0,-750973495#2,-750973495#1,-750973495#0,-1372277437#0,-667223965#1,-667223965#0,-667223964#3,-667223964#2,-667223964#1,-667223964#0,-750973494#1,-750973494#0,-28173414,-205211720#2,-205211720#1,-205211720#0,-27628067#4,-27628067#3,-27628067#2,-27628067#1,-27628067#0,27628012#2,27628012#3,27628012#4,-27628105#5,-27628105#4,-27628105#3,-27628105#2,-27628105#1,-27628105#0,1372413752,158560329#0,158560329#1,158560329#2,-158559917,158559917,-158559917,16380326#0,16380326#1,16380326#2",1.6985907826053381
-167978747#0,16380326#2,"-167978747#0,-167978747#1,-167978747#0,-167978747#1,-27627843#7,-27627843#6,-27627843#5,-27627843#4,-27627843#3,-27627843#2,-27627843#1,-27627843#0,-28173370#0,-750973495#2,-750973495#1,-750973495#0,-1372277437#0,-667223965#1,-667223965#0,-667223964#3,-667223964#2,-667223964#1,-667223964#0,-750973494#1,-750973494#0,-28173414,-205211720#2,-205211720#1,-205211720#0,-27628067#4,-27628067#3,-27628067#2,-27628067#1,-27628067#0,27628012#2,27628012#3,27628012#4,-27628105#5,-27628105#4,-27628105#3,-27628105#2,-27628105#1,-27628105#0,1372413752,158560329#0,158560329#1,158560329#2,-158559917,16380326#0,16380326#1,16380326#2",1.7052262517678054
-304496365#7,173216994#4,"-304496365#7,-304496365#6,-304496365#5,-304496365#4,-304496365#3,-304496365#2,-304496365#1,16083897#0,16083897#2,325893086#0,325893086#1,325893086#2,325893085#0,325893085#1,948166651,15092099#0,15092099#1,15092099#2,82362655#0,82362655#1,82362655#2,82362655#3,82362655#4,82362655#5,82362655#6,842828714#0,842828714#1,842828715#0,842828715#1,709075270#0,709075270#1,172827480#0,172827480#1,172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,173216994#0,173216994#1,173216994#2,173216994#3,173216994#4",3.593372078853139
-304496365#7,173216994#4,"-304496365#7,-304496365#6,-304496365#5,-304496365#4,-304496365#3,-304496365#2,-304496365#1,16083897#0,16083897#2,325893086#0,325893086#1,325893086#2,325893085#0,325893085#1,948166651,15092099#0,15092099#1,15092099#2,82362655#0,82362655#1,82362655#2,82362655#3,82362655#4,82362655#5,82362655#6,842828714#0,842828714#1,842828715#0,842828715#1,709075270#0,709075270#1,172827480#0,172827480#1,135404912#0,-135404912#0,172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,173216994#0,173216994#1,173216994#2,173216994#3,173216994#4",3.6133384815409237
173216994#4,-304496365#7,"173216994#4,173216994#5,173216994#6,173216994#7,173216994#8,173216994#9,173216994#10,-28213113#8,-28213113#7,-28213113#6,-28213113#5,-28213113#4,-28213113#3,-28213113#2,-28213113#1,-28213113#0,-340424254#4,-340424254#3,-340424254#2,-340424254#1,-340424254#0,-28213128#1,-28213128#0,-28220358#3,-28220358#1,-28220358#0,-172827480#7,-172827480#6,-172827480#5,-172827480#4,-172827480#3,-172827480#2,-172827480#1,-172827480#0,-709075270#1,-709075270#0,-842828715#1,-842828715#0,-842828714#1,-842828714#0,-82362655#6,-82362655#5,-82362655#4,-82362655#3,-82362655#2,-82362655#1,-82362655#0,-15092099#2,-15092099#1,-15092099#0,-948166651,-325893085#1,-325893085#0,-325893086#2,-325893086#1,-325893086#0,325893088#0,325893088#1,630800538,-304496365#7",3.7560179723437255
15918268#4,26257440#0,"15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0,304496366#1,304496366#2,304496367#0,553217765,16376481#1,16376481#2,26257440#0",2.510277420320646
15918268#4,26257440#0,"15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,16071858,26260398#0,26260398#1,26260398#2,16071857#0,16071857#1,16617952#2,304496366#0,304496366#1,304496366#2,304496367#0,553217765,16376481#1,16376481#2,26257440#0",2.5013445666036196
15918268#4,26257440#0,"15918268#4,15918268#5,15918268#6,15918268#7,82363101#0,82363101#1,1266726714,26260398#0,26260398#1,26260398#2,16071857#0,16071857#1,16617952#2,304496366#0,304496366#1,304496366#2,304496367#0,553217765,16376481#1,16376481#2,26257440#0",2.306221121542142
-39736811#1,-704357421#2,"-39736811#1,-39736811#0,-1107704956,658105332,16376494#1,16376494#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,26260415#0,26260415#1,26260415#2,26260416#0,16071881#0,16071881#1,16071881#2,16071881#3,16071881#4,16071881#5,16071881#6,16071881#7,340426164#2,340426164#3,842511300#0,16380187#1,16380187#2,16380187#3,16380187#4,27628289#0,27628289#1,704357421#2,-704357421#2",4.99641655078158
-39736811#1,-704357421#2,"-39736811#1,-39736811#0,-1107704956,658105333,-1107704956,658105332,16376494#1,16376494#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,572528502#0,572528502#1,572528502#2,572528502#3,572528502#4,572528502#5,16380187#0,16380187#1,16380187#2,16380187#3,16380187#4,27628289#0,27628289#1,704357421#2,-704357421#2",4.6540076073626
-39736811#1,-704357421#2,"-39736811#1,-39736811#0,-1107704956,658105332,16376494#1,16376494#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,572528502#0,572528502#1,572528502#2,572528502#3,572528502#4,572528502#5,16380187#0,16380187#1,16380187#2,16380187#3,16380187#4,27628289#0,27628289#1,704357421#2,-704357421#2",4.344343741816382
27627993#2,948166657,"27627993#2,27627993#3,17940759#0,17940759#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,22960884#4,22960884#0,-28033573,-28213306#1,-28213306#0,130458473#4,130458473#1,508586905,-508430531,-340425205#2,-340425205#1,-340425205#0,948166657",1.0425055410508652
-167219945#1,27627887#0,"-167219945#1,-167219945#0,-27628105#1,-27628105#0,1372413752,158559374#0,-16380361#2,-16380361#1,-16380361#0,16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0",1.378089224782559
16376481#2,27627407#0,"16376481#2,15917901#0,15917901#1,658105332,16376494#1,16376494#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,26260402#0,26260402#1,26260402#2,572528356,621532200#1,621532200#2,1107704969,-338207925,-22584557,-16379677#0,16379633#1,26260394,22584554#0,22584554#1,102015881#2,102015881#3,102015882#0,102015882#1,102015882#2,102015882#3,22584564,340424255#0,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,281447831#0,281447831#1,281447831#2,1201075195,16380361#0,16380361#1,16380361#2,158559374#1,158559374#2,27628105#0,27628105#1,27628105#2,27628105#3,27628105#4,27628105#5,27628012#5,27628012#6,27628012#7,27628012#8,27628012#9,27628012#10,27628012#1,27628067#0,27628067#1,27628067#2,27628067#3,27628067#4,-574462200#1,-574462200#0,1067896659#0,1067896659#1,1067896659#2,27627407#0",7.557851895426293
16376481#2,27627407#0,"16376481#2,82362131#0,16071898#0,16071898#1,16071898#2,16071875#1,16071875#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,26260402#0,26260402#1,26260402#2,572528356,621532200#1,621532200#2,1107704969,-338207925,-22584557,-16379677#0,16379633#1,26260394,22584554#0,22584554#1,102015881#2,102015881#3,102015882#0,102015882#1,102015882#2,102015882#3,22584564,340424255#0,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,281447831#0,281447831#1,281447831#2,1201075195,16380361#0,16380361#1,16380361#2,158559374#1,158559374#2,27628105#0,27628105#1,27628105#2,27628105#3,27628105#4,27628105#5,27628012#5,27628012#6,27628012#7,27628012#8,27628012#9,27628012#10,27628012#1,27628067#0,27628067#1,27628067#2,27628067#3,27628067#4,-574462200#1,-574462200#0,1067896659#0,1067896659#1,1067896659#2,27627407#0",7.983582187543141
