origins,destinations,path,free_flow_time
-137957779#0,-202985141,"-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,1321667099#2,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,137957777#5,137957777#6,933175744,137957778,1321667098#0,1321667098#1,137971495#1,137971495#2,1124801960#0,1124801960#1,137971507#2,137971507#3,137971507#4,137971507#5,1124801962,-202985028#1,-202985028#0,1332809428#0,1332809428#1,-202985141",1.0113774768405566
-203098162#1,427195148#0,"-203098162#1,-203098162#0,203098166#7,203098150#0,203098150#1,203098150#2,203098150#3,202979208#1,202979237#1,-202979209,427195148#0",0.5151057222352905
-243344676#4,203098157#1,"-243344676#4,-243344676#3,-243344676#2,-243344676#1,-243344676#0,-137957782#4,-137957782#3,-137957782#2,-137957782#1,-137957782#0,427195148#3,-202979210#4,-202979210#3,202979208#0,-203098150#3,-203098150#2,-203098150#1,-203098150#0,-203098166#7,-203098166#6,-137971508#5,203098157#0,203098157#1",0.8639398119077567
-243344676#4,203098157#1,"-243344676#4,-243344676#3,-243344676#2,-243344676#1,-243344676#0,-137957782#4,-137957782#3,-137957782#2,-137957782#1,-137957782#0,427195148#3,-202979210#4,-202979210#3,202979208#0,-203098150#3,-203098150#2,-203098150#1,-203098150#0,-203098166#7,203098162#0,203098162#1,203098157#0,203098157#1",0.8788517296654071
-243344676#4,203098157#1,"-243344676#4,-243344676#3,-243344676#2,-243344676#1,-243344676#0,-137957782#4,-137957782#3,-137957782#2,-137957782#1,-137957782#0,427195148#3,-202979210#4,-202979210#3,202979208#0,-203098150#3,203098150#3,-203098150#3,-203098150#2,-203098150#1,-203098150#0,-203098166#7,203098162#0,203098162#1,203098157#0,203098157#1",0.8858111729099475
-253570745#0,-202650921#7,"-253570745#0,240380337#2,203098167#1,203098167#2,203098167#3,203098167#4,203098167#5,240380336#0,240380336#1,137971497#3,-240380503,137971479#0,137971471,-137957784#1,-137957784#0,202979210#0,202979210#1,202979210#2,202979208#0,202979208#1,202979237#1,-202979209,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,137957777#5,137957777#6,933175744,137957778,1321667098#0,1321667098#1,137971495#1,137971495#2,1124801960#0,1124801960#1,137971507#2,-315262542#1,-315262542#0,-315151273#2,-315151273#1,-315151273#0,-202650921#10,-202650921#9,-202650921#8,-202650921#7",2.335872618230582
-253570745#0,-202650921#7,"-253570745#0,240380337#2,203098167#1,203098167#2,203098167#3,203098167#4,203098167#5,240380336#0,240380336#1,137971497#3,-240380503,137971479#0,137971471,-137957784#1,-137957784#0,202979210#0,202979210#1,202979210#2,202979208#0,202979208#1,202979237#1,-202979209,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,1052637142,137957777#6,933175744,137957778,1321667098#0,1321667098#1,137971495#1,137971495#2,1124801960#0,1124801960#1,137971507#2,-315262542#1,-315262542#0,-315151273#2,-315151273#1,-315151273#0,-202650921#10,-202650921#9,-202650921#8,-202650921#7",2.3499440253712964
-253570745#0,-202650921#7,"-253570745#0,240380337#2,203098167#1,203098167#2,203098167#3,203098167#4,203098167#5,240380336#0,240380336#1,137971497#3,-240380503,137971479#0,137971471,-137957784#1,-137957784#0,202979210#0,202979210#1,202979210#2,202979208#0,202979208#1,202979237#1,-202979209,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,203110316#1,202650921#0,202650921#1,202650921#2,-349318298,202650921#5,202650921#6,202650921#7,202650921#8,202650921#9,202650921#10,-202650921#10,-202650921#9,-202650921#8,-202650921#7",2.62302500517554
-427195099#1,-287878573,"-427195099#1,427195099#1,427195099#2,315149525#0,315149525#1,287878573,-287878573",1.0710643148548116
137957790#1,-203098150#1,"137957790#1,137957790#2,137957790#3,137957790#4,-1124801926,-202979210#4,-202979210#3,202979208#0,-203098150#3,-203098150#2,-203098150#1",0.40644348452123824
137957790#1,-203098150#1,"137957790#1,137957790#2,137971475#0,137971475#1,-137957784#0,202979210#0,202979210#1,202979210#2,202979208#0,-203098150#3,-203098150#2,-203098150#1",0.5102471802255819
-202985055#2,18931605#5,"-202985055#2,-202985055#1,-202985055#0,315150886#0,315150886#1,315150885,406203406#0,406203406#1,13966994#3,933175739,202985084,-202985046#1,-202985046#0,-202985118#6,-202985118#5,-202985118#4,-202985118#3,-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,29348821#8,29348821#1,56081340,-933175745#1,-933175745#0,-933175746,-29348604#5,-29348604#4,-29348604#3,-29348604#2,-29348604#1,-791076361,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,18934349#0,18934349#1,18934349#2,18934349#3,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,18931605#3,18931605#4,18931605#5",4.239369918157499
-202985055#2,18931605#5,"-202985055#2,-202985055#1,-202985055#0,315150886#0,315150886#1,315150885,406203406#0,406203406#1,13966994#3,933175739,202985084,-202985046#1,-202985046#0,-202985118#6,-202985118#5,-202985118#4,-202985118#3,-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,29348821#8,29348821#1,56081340,-933175745#1,-933175745#0,-933175746,-29348604#5,-29348604#4,-29348604#3,-29348604#2,-29348604#1,-791076361,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,18898490,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,18931605#3,18931605#4,18931605#5",4.548194856962397
-202985055#2,18931605#5,"-202985055#2,-202985055#1,-202985055#0,315150886#0,315150886#1,315150885,406203406#0,406203406#1,13966994#3,933175739,202985084,-202985046#1,-202985046#0,-202985118#6,-202985118#5,-202985118#4,-202985118#3,-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,29348821#8,29348821#1,56081340,-933175745#1,-933175745#0,-933175746,-29348604#5,-29348604#4,-29348604#3,-29348604#2,-29348604#1,-791076361,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,18934349#0,18934349#1,18934349#2,18934349#3,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,37995848#0,37995848#1,37053886,-32318851#0,18931605#3,18931605#4,18931605#5",4.360813225502035
137971502#3,-38250445#2,"137971502#3,137971502#4,137971502#5,137971502#6,-137957781#0,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,203098165#0,203098165#1,203098165#2,203098165#3,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",1.975867373834389
137971502#3,-38250445#2,"137971502#3,137971502#4,137971502#5,137971502#6,-137957781#0,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,203098165#0,203098165#1,203098165#2,203098165#3,-203098166#0,-29260616#4,29260616#4,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",2.489181205217528
137971502#3,-38250445#2,"137971502#3,137971502#4,137971502#5,137971502#6,-137957781#0,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,-137971493#4,-137971493#3,-369270935#1,-369270935#0,-203098166#1,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",2.100785275991776
-137971491#0,203503161,"-137971491#0,1124801965,137971507#5,137971507#6,137971507#7,137971507#0,1124801961#0,1124801961#1,-137971495#2,-137971495#1,-137971495#0,-1321667098#0,1321667100,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,-137971468#2,-137971480,203503161",1.1660765374593614
-137971491#0,203503161,"-137971491#0,1124801965,137971507#5,1124801962,1124801963,137971507#7,137971507#0,1124801961#0,1124801961#1,-137971495#2,-137971495#1,-137971495#0,-1321667098#0,1321667100,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,-137971468#2,-137971480,203503161",1.1791042873185806
-137971491#0,203503161,"-137971491#0,1124801965,137971507#5,137971507#6,137971507#7,137971507#0,1124801961#0,1124801961#1,-137971495#2,-137971495#1,-137971495#0,-1321667098#0,1321667100,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,203098147#4,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,-137971468#2,-137971480,203503161",1.2732247522808435
203503145#0,37262360#6,"203503145#0,203503145#1,-754113936#0,-1238964976#0,410104741,203098167#5,203098167#6,203098167#1,203098171#0,203098171#1,203098171#2,203098171#3,203098171#4,203098154#0,203098154#1,203098154#2,203098154#3,203098154#4,203098154#5,396759840#0,752877285,599886752#0,699455917,754944679,754944678,-396759853#1,-396759853#0,396759850#0,396759850#1,396759850#2,598732993#0,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,459251293#4,18932178#0,18932178#1,18932178#2,18932178#3,18932178#4,37992785,-38054309,37262360#4,37262360#5,37262360#6",2.138559996695689
203503145#0,37262360#6,"203503145#0,203503145#1,-754113936#0,-1238964976#0,410104741,203098167#5,203098167#6,203098167#1,203098171#0,203098171#1,203098171#2,203098171#3,203098171#4,203098154#0,-202944382#2,-202944382#1,-202944382#0,-172682233#2,-172682233#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,459251293#4,18932178#0,18932178#1,18932178#2,18932178#3,18932178#4,37992785,-38054309,37262360#4,37262360#5,37262360#6",2.8002932650549224
203503145#0,37262360#6,"203503145#0,203503145#1,-754113936#0,-1238964976#0,410104741,203098167#5,203098167#6,203098167#1,203098171#0,203098171#1,203098171#2,203098171#3,203098171#4,203098154#0,-202944382#2,-202944382#1,-202944382#0,-172682233#2,-172682233#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,-578531304#1,578531304#0,459251293#0,459251293#2,459251293#3,459251293#4,18932178#0,18932178#1,18932178#2,18932178#3,18932178#4,37992785,-38054309,37262360#4,37262360#5,37262360#6",2.8237826608132264
-203098150#2,-802039511,"-203098150#2,203098150#2,203098150#3,202979208#1,202979237#1,-202979209,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,203110316#1,202650921#0,202650921#1,-802039511",1.2640348700096793
-203098150#2,-802039511,"-203098150#2,203098150#2,203098150#3,202979208#1,202979237#1,-202979209,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,1321667099#3,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,203110316#1,202650921#0,202650921#1,-802039511",1.2643349000126796
-203098162#0,172682225#1,"-203098162#0,-203098166#6,-203098166#5,-203098166#4,-203098166#3,-203098166#2,-203098166#1,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,172682225#1",1.4190586368051787
-203098162#0,172682225#1,"-203098162#0,-203098166#6,-203098166#5,-203098166#4,-1124801916,1124801916,-203098166#3,-203098166#2,-203098166#1,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,172682225#1",1.4742182240381998
-203098162#0,172682225#1,"-203098162#0,203098166#7,137971493#0,137971493#1,137971493#2,-369270935#1,-369270935#0,-203098166#1,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,172682225#1",1.5744943099621274
172682225#1,-203098162#0,"172682225#1,427195175#0,427195175#1,427195175#2,172682233#0,1370057325#2,202944387,1374074869,1357569475#0,29260616#1,137971466#0,203098161#0,-137971489,427195125#2,137971508#0,1057963241,427195132,203098152#2,-203098157#0,-203098162#1,-203098162#0",1.8961594428485857
172682225#1,-203098162#0,"172682225#1,427195175#0,427195175#1,427195175#2,172682233#0,1370057325#2,202944387,1374074869,1357569475#0,29260616#1,29260616#3,29260616#4,427564813,203098166#1,203098166#2,203098166#3,203098166#4,203098166#5,-137971508#5,-203098162#1,-203098162#0",1.415993834495094
172682225#1,-203098162#0,"172682225#1,427195175#0,427195175#1,427195175#2,172682233#0,1370057325#2,202944387,1374074869,1357569475#0,29260616#1,137971466#0,203098161#0,-137971489,427195125#2,137971508#0,137971508#1,137971508#2,137971508#3,137971508#4,-203098162#1,-203098162#0",1.6021229657667524
-137971472#3,-203098147#4,"-137971472#3,-137971472#2,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4",0.6192944564434846
349558982#0,-427195066,"349558982#0,349558982#1,349558982#2,349558982#3,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,754113933,427195066,-427195066",1.2424223793869669
349558982#0,-427195066,"349558982#0,349558982#1,349558982#2,349558982#3,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,-319346335,319346335,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,754113933,427195066,-427195066",1.3762716714436023
349558982#0,-427195066,"349558982#0,349558982#1,349558982#2,349558982#3,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,243344675#0,243344675#1,243344675#2,-203098147#4,-203098147#3,-203098147#2,-203098147#1,-203098147#0,-137971468#2,137971468#2,754113933,-754113933,754113933,427195066,-427195066",1.3212680717315795
-137971472#2,137391486#4,"-137971472#2,-137971472#1,-137971472#0,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,137390538#1,137391486#0,137391486#1,137391486#2,137391486#3,137391486#4",4.425471956963923
-137971472#2,137391486#4,"-137971472#2,-137971472#1,-137971472#0,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,-203110316#0,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,137390538#1,137391486#0,137391486#1,137391486#2,137391486#3,137391486#4",4.425951918566995
-137971472#2,137391486#4,"-137971472#2,-137971472#1,-137971472#0,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-37995838,37995838,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,137390538#1,137391486#0,137391486#1,137391486#2,137391486#3,137391486#4",4.605205578274218
-202985118#2,-137957781#3,"-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,1321667099#4,1321667099#5,1321667099#6,137957786#1,137957779#0,137957779#1,427195089,202979237#2,202979237#3,202979237#4,202979204#0,-203098150#2,-137957781#7,-137957781#6,-137957781#5,-137957781#4,-137957781#3",1.9962308865875786
-202985118#2,-137957781#3,"-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,203110316#0,-203110316#0,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,1321667099#4,1321667099#5,1321667099#6,137957786#1,137957779#0,137957779#1,427195089,202979237#2,202979237#3,202979237#4,202979204#0,-203098150#2,-137957781#7,-137957781#6,-137957781#5,-137957781#4,-137957781#3",1.9967108481906504
-202985118#2,-137957781#3,"-202985118#2,-202985118#1,-202985118#0,406195545,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,-1321667099#2,1321667099#2,1321667099#3,1321667099#4,1321667099#5,1321667099#6,137957786#1,137957779#0,137957779#1,427195089,202979237#2,202979237#3,202979237#4,202979204#0,-203098150#2,-137957781#7,-137957781#6,-137957781#5,-137957781#4,-137957781#3",2.1270439678957094
243344675#0,-459795483#3,"243344675#0,243344675#1,243344675#2,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,300908088#0,300908088#1,-18913056#9,-18913056#8,87133527,-37995839,-18931823#4,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,37262366#0,37995850,-459795483#3",4.929846351171798
243344675#0,-459795483#3,"243344675#0,243344675#1,243344675#2,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,37262366#0,37995850,-459795483#3",4.916897103798263
243344675#0,-459795483#3,"243344675#0,243344675#1,243344675#2,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,18931823#4,-18931823#4,-18931823#3,-38250589,-18898492#0,1080087099,137390538#0,37262366#0,37995850,-459795483#3",5.671739040572972
-38250449#1,-137971472#3,"-38250449#1,38250449#1,38319637#1,38319635#0,38319635#1,-172682158#0,1070706139,-701009078,-345585229,32538638#0,440557657#0,440557657#1,29348604#0,29348604#2,29348604#3,29348604#4,29348604#5,933175746,933175745#0,933175745#1,406195543,29348821#3,29348821#4,29348821#5,29348821#6,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,-137971472#3",1.6554103520503234
-38250449#1,-137971472#3,"-38250449#1,38250449#1,-38319637#0,-36785429#1,-36785429#0,28900527#3,28900527#4,28900527#5,28900527#0,28900527#1,36785531#0,36785531#1,36785531#2,151204873#3,151204873#4,151204873#5,151204912#0,151204912#1,151204912#2,151204912#3,791076360,-36944585,791076360,459251297,29348821#5,29348821#6,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,-137971472#3",2.2690952572579066
-38250449#1,-137971472#3,"-38250449#1,38250449#1,-38319637#0,-36785429#1,-36785429#0,28900527#3,28900527#4,28900527#5,28900527#0,28900527#1,36785531#0,36785531#1,36785531#2,151204873#3,151204873#4,151204873#5,151204912#0,151204912#1,151204912#2,151204912#3,791076360,459251297,29348821#5,29348821#6,29348821#7,459251296#0,459251296#1,459251296#2,36785282#0,36785282#1,36785282#2,36785282#3,971300307#0,971300307#1,1052637142,137957777#6,137957777#7,137957777#1,36785341,1321667099#0,1321667099#1,1321667099#2,1321667099#3,137971472#0,137971472#1,137971472#2,137971472#3,-137971472#3",1.991557460281665
37959844#0,-38054309,"37959844#0,37959844#1,37959844#2,-18913056#2,-18913056#1,-18913056#0,412444770,754440525,37262360#0,37262360#1,37262360#2,37262360#3,38054309,-38054309",0.5338457197133712
37959844#0,-38054309,"37959844#0,-37959844#0,-18913061#2,-18913061#1,-18913061#0,754440527#1,412444770,754440525,37262360#0,37262360#1,37262360#2,37262360#3,38054309,-38054309",0.5489465116500164
37959844#0,-38054309,"37959844#0,-37959844#0,37959844#0,37959844#1,37959844#2,-18913056#2,-18913056#1,-18913056#0,412444770,754440525,37262360#0,37262360#1,37262360#2,37262360#3,38054309,-38054309",0.5812299289766302
-18931823#0,-315151273#2,"-18931823#0,18931823#0,18931823#1,18931823#2,18931823#3,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900527#0,28900527#1,36785531#0,36785531#1,36785531#2,151204873#3,151204873#4,151204873#5,151204912#0,151204912#1,151204912#2,151204912#3,791076360,459251297,29348821#5,56081339,202985118#0,202985118#1,202985118#2,202985118#3,202985118#4,202985118#5,202985118#6,-933175741,202649974#0,202649974#1,202649974#2,-202650922,315151273#0,315151273#1,315151273#2,-315151273#2",4.796473917140649
-18931823#0,-315151273#2,"-18931823#0,-137390626,1080087100,38250589,18931823#3,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900527#0,28900527#1,36785531#0,36785531#1,36785531#2,151204873#3,151204873#4,151204873#5,151204912#0,151204912#1,151204912#2,151204912#3,791076360,459251297,29348821#5,56081339,202985118#0,202985118#1,202985118#2,202985118#3,202985118#4,202985118#5,202985118#6,-933175741,202649974#0,202649974#1,202649974#2,-202650922,315151273#0,315151273#1,315151273#2,-315151273#2",5.038766053577659
-18931823#0,-315151273#2,"-18931823#0,18931823#0,18931823#1,37995836#0,37995838,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900527#0,28900527#1,36785531#0,36785531#1,36785531#2,151204873#3,151204873#4,151204873#5,151204912#0,151204912#1,151204912#2,151204912#3,791076360,459251297,29348821#5,56081339,202985118#0,202985118#1,202985118#2,202985118#3,202985118#4,202985118#5,202985118#6,-933175741,202649974#0,202649974#1,202649974#2,-202650922,315151273#0,315151273#1,315151273#2,-315151273#2",4.8878182590530805
-1321667099#5,37014464#1,"-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,56081340,-933175745#1,-933175745#0,-933175746,-29348604#5,-29348604#4,-29348604#3,-29348604#2,-29348604#1,-791076361,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,18898490,29348495#0,29348495#1,29348495#2,13966483#0,-18931728,18898485#0,18898485#1,18898485#2,18898485#3,37014173#0,37014173#1,37014173#2,37014463#0,37014463#1,37014463#2,37014463#3,37014464#0,37014464#1",2.5695225347883754
