origins,destinations,path,free_flow_time
-48796664#0,-48796761#0,"-48796664#0,1152783654#0,1152783641#1,48796655#0,48796655#1,560029877#0,560029877#1,48796693#5,48796693#6,48796693#7,48796693#8,1240772292,48796691#0,48796691#1,48796691#2,48796691#3,-48796692,48796692,48796691#4,48796691#5,48796691#6,48796639#0,48796639#1,778180980#1,778180980#2,369258844,1183718590#7,1183718590#8,23755839#0,23755839#1,-560544715,-560544712#1,-560544712#0,699989649,699989647,48796843#2,48796840,1143688156,-48796761#3,-48796761#2,-48796761#1,-48796761#0",3.212015595780447
-48796664#0,-48796761#0,"-48796664#0,1152783654#0,1152783641#1,48796655#0,48796655#1,560029877#0,560029877#1,48796693#5,48796693#6,48796693#7,48796693#8,1240772292,48796691#0,48796691#1,48796691#2,48796691#3,48796691#4,48796691#5,48796691#6,42988031,-42988031,48796639#0,48796639#1,778180980#1,778180980#2,369258844,1183718590#7,1183718590#8,23755839#0,23755839#1,-560544715,-560544712#1,-560544712#0,699989649,699989647,48796843#2,48796840,1143688156,-48796761#3,-48796761#2,-48796761#1,-48796761#0",2.9630870970951557
48815531#0,331909101#1,"48815531#0,48815531#1,48815531#2,-48815531#2,-48815531#1,-48815531#0,-367155342#1,-367155342#0,48815532#0,367155347#0,1091359192#2,1091359174,156792596#0,156792596#1,331909095,1091359173#1,1091359173#2,1200873919,331909102#0,331909102#1,331909102#2,48815524,-1173538882#1,-1173538882#0,1173538884,-331909097,1173790690,1173790691,331909101#1",1.3553635709143266
48815531#0,331909101#1,"48815531#0,48815531#1,48815531#2,-48815531#2,-48815531#1,-48815531#0,-367155342#1,-367155342#0,48815532#0,367155347#0,1091359192#2,1091359174,156792596#0,156792596#1,331909095,1091359173#1,1091359173#2,1200873919,331909102#0,331909102#1,331909102#2,48815524,-1173538882#1,-1173538882#0,1173538886,-1173538886,1173538884,-331909097,1173790690,1173790691,331909101#1",1.6631149508039353
1200873916,868819344#1,"1200873916,1173790690,1173790691,331909101#1,48815519#0,48815519#1,1091359172#0,1091359172#1,1091359172#2,48815534#1,1091359171#0,1091359171#1,1091359171#2,719708425,367155353#0,367155342#0,367155342#1,331909108#0,331909108#1,48796657,988736351,48796660#1,800179074,-1152783649,-988822530,-988736350,-23735091,23735096#0,23735096#2,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,550900606#2,1157291953#4,652870341#0,652870341#1,23793058#0,23793058#1,23793058#2,23793058#3,23793058#4,23793058#5,23793058#6,23793058#7,23793058#8,23793058#9,23793058#10,23793058#11,23793058#12,23793058#13,-1162140277,1162140273#1,868819345#0,868819345#1,868819345#2,868819344#0,868819344#1",3.9047996160307186
1200873916,868819344#1,"1200873916,1173790690,1173790691,331909101#1,48815519#0,48815519#1,1091359172#0,1091359172#1,1091359172#2,48815534#1,1091359171#0,1091359171#1,1091359171#2,719708425,367155353#0,367155342#0,367155342#1,331909108#0,331909108#1,-48796684#2,48796684#0,48796657,988736351,48796660#1,800179074,-1152783649,-988822530,-988736350,-23735091,23735096#0,23735096#2,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,550900606#2,1157291953#4,652870341#0,652870341#1,23793058#0,23793058#1,23793058#2,23793058#3,23793058#4,23793058#5,23793058#6,23793058#7,23793058#8,23793058#9,23793058#10,23793058#11,23793058#12,23793058#13,-1162140277,1162140273#1,868819345#0,868819345#1,868819345#2,868819344#0,868819344#1",4.131077513798897
-48796650#3,-48815461#4,"-48796650#3,-48796650#0,800179073,1152783650#0,1152783650#1,1152783650#3,-48796674#2,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,-367155342#0,48815532#0,367155347#0,367155347#1,367155347#2,1091359170#0,-45734867#4,-45734867#3,-45734867#2,-45734867#1,-45734867#0,1091359200#0,-48815511#1,-48815511#0,-48815462#1,-48815462#0,48815461#0,48815461#1,48815461#2,48815461#3,48815461#4,48815461#5,-48815461#5,-48815461#4",3.15415166786657
-48796650#3,-48815461#4,"-48796650#3,-48796650#0,800179073,1152783650#0,1152783650#1,1152783650#3,-48796674#2,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,-367155342#0,48815532#0,367155347#0,1091359192#2,1091359174,156792596#0,538584866#0,538584866#1,48815507#0,48815507#1,-45734867#1,-45734867#0,1091359200#0,-48815511#1,-48815511#0,-48815462#1,-48815462#0,48815461#0,48815461#1,48815461#2,48815461#3,48815461#4,48815461#5,-48815461#5,-48815461#4",3.221754259659227
-48796650#3,-48815461#4,"-48796650#3,-48796650#0,800179073,1152783650#0,1152783650#1,1152783650#3,-48796674#2,48796674#2,-48796674#2,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,-367155342#0,48815532#0,367155347#0,367155347#1,367155347#2,1091359170#0,-45734867#4,-45734867#3,-45734867#2,-45734867#1,-45734867#0,1091359200#0,-48815511#1,-48815511#0,-48815462#1,-48815462#0,48815461#0,48815461#1,48815461#2,48815461#3,48815461#4,48815461#5,-48815461#5,-48815461#4",3.154631629469642
572175788#0,-60639036#5,"572175788#0,572175788#1,48796714,699986519#1,48796654#0,48796654#1,1152783643#0,1152783643#1,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,550900606#2,1157291953#4,652870341#0,652870341#1,23793058#0,23793058#1,23793058#2,23793058#3,23793058#4,23793058#5,60639036#0,60639036#1,60639036#2,60639036#3,60639036#4,60639036#5,-60639036#5",2.668218488085497
572175788#0,-60639036#5,"572175788#0,572175788#1,48796714,699986519#1,48796654#0,48796654#1,1152783643#0,1152783643#1,-1152783643#1,1152783643#1,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,550900606#2,1157291953#4,652870341#0,652870341#1,23793058#0,23793058#1,23793058#2,23793058#3,23793058#4,23793058#5,60639036#0,60639036#1,60639036#2,60639036#3,60639036#4,60639036#5,-60639036#5",2.6686984496885686
572175788#0,-60639036#5,"572175788#0,572175788#1,48796714,699986519#1,-699986519#1,699986519#1,48796654#0,48796654#1,1152783643#0,1152783643#1,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,550900606#2,1157291953#4,652870341#0,652870341#1,23793058#0,23793058#1,23793058#2,23793058#3,23793058#4,23793058#5,60639036#0,60639036#1,60639036#2,60639036#3,60639036#4,60639036#5,-60639036#5",2.716826599436589
-60639036#5,572175788#0,"-60639036#5,-60639036#4,-60639036#3,-60639036#2,-60639036#1,225037423#3,225037423#4,225037423#5,225037423#6,225037423#7,23793019#0,23793019#1,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,-48796663#2,-48796663#1,682761373#0,682761373#1,682761374#0,682761374#1,682761374#2,48796670#0,48796670#1,48796670#2,48796670#3,48796670#4,48796670#5,682761371,-48796682,-48796683,1152783642#0,1152783642#1,48796646#1,48796646#2,48796646#3,48796738#0,684907504#0,48796648#0,48796648#1,572175788#0",3.087354709888834
-60639036#5,572175788#0,"-60639036#5,-60639036#4,-60639036#3,-60639036#2,-60639036#1,225037423#3,225037423#4,225037423#5,225037423#6,225037423#7,23793019#0,23793019#1,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,-48796663#2,-48796663#1,682761373#0,682761373#1,682761374#0,682761374#1,48796679#0,48796679#1,48796679#2,682761372#1,48796670#3,48796670#4,48796670#5,682761371,-48796682,-48796683,-1152783643#1,-1152783643#0,-48796654#1,-48796654#0,-699986519#1,-699986519#0,-560544705,-699986311,572175788#0",2.412109593843857
-60639036#5,572175788#0,"-60639036#5,-60639036#4,-60639036#3,-60639036#2,-60639036#1,225037423#3,225037423#4,225037423#5,225037423#6,225037423#7,23793019#0,23793019#1,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,-48796663#2,-48796663#1,682761373#0,682761373#1,682761374#0,682761374#1,682761374#2,48796670#0,48796670#1,48796670#2,48796670#3,48796670#4,48796670#5,682761371,-48796682,-48796683,-1152783643#1,-1152783643#0,-48796654#1,-48796654#0,-699986519#1,-699986519#0,-560544705,-699986311,572175788#0",2.4029659363808715
-48796801,-47335626#4,"-48796801,48796801,1172615524#1,1172615524#2,1172615524#3,1172615524#4,-48796830#4,-48796830#3,-48796830#2,-48796830#1,-48796830#0,1278287526,1278287524,-1278287525#1,-1278287525#0,48796818,48796843#5,48796836,699989650,699998451,602937934,560544712#1,560544712#2,23755835#0,23755835#1,1183718590#2,1183718590#3,1183718590#4,1183718590#5,23755709#0,382543213#0,368804651#0,368804651#1,368804651#2,368804651#3,368804650,23755936,640701960#0,-47335626#5,-47335626#4",2.617194237201765
-48796801,-47335626#4,"-48796801,48796801,1172615524#1,-1172615524#1,1172615524#1,1172615524#2,1172615524#3,1172615524#4,-48796830#4,-48796830#3,-48796830#2,-48796830#1,-48796830#0,1278287526,1278287524,-1278287525#1,-1278287525#0,48796818,48796843#5,48796836,699989650,699998451,602937934,560544712#1,560544712#2,23755835#0,23755835#1,1183718590#2,1183718590#3,1183718590#4,1183718590#5,23755709#0,382543213#0,368804651#0,368804651#1,368804651#2,368804651#3,368804650,23755936,640701960#0,-47335626#5,-47335626#4",2.7209259386656477
-48796801,-47335626#4,"-48796801,48796801,1172615524#1,1172615524#2,1172615524#3,1172615524#4,-48796830#4,48796830#4,-48796830#4,-48796830#3,-48796830#2,-48796830#1,-48796830#0,1278287526,1278287524,-1278287525#1,-1278287525#0,48796818,48796843#5,48796836,699989650,699998451,602937934,560544712#1,560544712#2,23755835#0,23755835#1,1183718590#2,1183718590#3,1183718590#4,1183718590#5,23755709#0,382543213#0,368804651#0,368804651#1,368804651#2,368804651#3,368804650,23755936,640701960#0,-47335626#5,-47335626#4",2.6459439372257627
48796645#0,60994238,"48796645#0,-48796645#0,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,427268450#1,427268450#2,23735200#0,23735200#1,550900603,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,60994206#1,60994136#0,60994136#1,60994136#2,60994226#0,60994238",6.693757645433101
48796645#0,60994238,"48796645#0,-48796645#0,-48796631#1,48796631#1,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291152,-1172615521,-48796739#3,-48796739#2,-48796739#1,-48796739#0,48796642#0,48796642#1,1005516406#1,599926488#1,599926488#2,599926487#0,599926487#1,700001024#0,700001024#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,23735206#4,23735206#5,550900606#0,427268450#1,427268450#2,23735200#0,23735200#1,550900603,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,60994206#1,60994136#0,60994136#1,60994136#2,60994226#0,60994238",6.825344002077991
48796645#0,60994238,"48796645#0,-48796645#0,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,550891105#0,550891105#1,550891105#2,550900603,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,60994206#1,60994136#0,60994136#1,60994136#2,60994226#0,60994238",7.352590212209052
-699975668#4,-48796631#1,"-699975668#4,-699975668#3,-699975668#0,-560544700,48796709,331909104,-331910922#5,331910922#5,331910922#6,-48796709,560544700,699975668#0,699975668#1,699975668#4,699975667#0,699975667#1,699975667#2,700000786#0,700000786#1,700000786#2,1172615530,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1154291151,1154291153,699969913#0,699969913#1,699969913#2,48796631#0,-48796631#0,48796631#0,48796631#1,-48796631#1",2.879302188838099
-699975668#4,-48796631#1,"-699975668#4,-699975668#3,-699975668#0,-560544700,48796709,331909104,-331910922#5,331910922#5,331910922#6,-48796709,560544700,699975668#0,699975668#1,699975668#4,699975667#0,699975667#1,699975667#2,700000786#0,700000786#1,700000786#2,1172615530,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1154291151,1154291153,699969913#0,699969913#1,699969913#2,48796631#0,48796631#1,-48796631#1",2.7785582483533378
-699975668#4,-48796631#1,"-699975668#4,-699975668#3,-699975668#0,-560544700,48796709,331909104,-331910922#5,331910922#5,331910922#6,-48796709,560544700,699975668#0,699975668#1,699975668#4,699975667#0,699975667#1,699975667#2,700000786#0,700000786#1,700000786#2,1172615530,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1173538890#1,1154291155,1154291153,699969913#0,699969913#1,699969913#2,48796631#0,48796631#1,-48796631#1",2.7873055485693206
48796806#2,48796670#0,"48796806#2,778176525#0,778176525#1,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,682761373#0,682761373#1,682761374#0,682761374#1,682761374#2,48796670#0",3.796239487702047
48796806#2,48796670#0,"48796806#2,778176525#0,778176525#1,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796668,-48796666#2,48796677#0,48796677#1,682761374#1,682761374#2,48796670#0",3.4485003920637918
48796806#2,48796670#0,"48796806#2,778176525#0,778176525#1,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,48796740,-48796740,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796668,-48796666#2,48796677#0,48796677#1,682761374#1,682761374#2,48796670#0",3.8339455564506406
-60639050,48796725#0,"-60639050,539694554#1,-60639750#2,-60639750#1,-60639750#0,571466840#0,571466840#1,60633919#0,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,560544697#0,560544696#0,560544696#1,560544696#2,48796685#0,560544695,-182967189#1,-182967189#0,48796686,-48796686,182967189#0,182967189#1,48796692,48796691#4,48796728,-331910922#1,48796725#0",3.4187996004737373
-60639050,48796725#0,"-60639050,539694554#1,-60639750#2,-60639750#1,-60639750#0,571466840#0,571466840#1,60633919#0,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,-48796674#1,-1152783648,-988736348,1152783652#0,1152783652#1,1152783641#0,1152783641#1,48796655#0,48796655#1,560029877#0,560029877#1,48796693#5,48796693#6,48796693#7,48796693#8,1240772292,48796691#0,48796691#1,48796691#2,48796691#3,48796691#4,48796728,-331910922#1,48796725#0",2.802580052899489
-60639050,48796725#0,"-60639050,539694554#1,-60639750#2,-60639750#1,-60639750#0,571466840#0,571466840#1,60633919#0,23793019#2,23793019#3,23793033#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,-48796674#1,-1152783648,-988736348,1152783652#0,1152783652#1,988736352#1,1152783654#0,1152783641#1,48796655#0,48796655#1,560029877#0,560029877#1,48796693#5,48796693#6,48796693#7,48796693#8,1240772292,48796691#0,48796691#1,48796691#2,48796727,-331910922#3,-331910922#2,-331910922#1,48796725#0",2.75933206976095
664871396#0,-48796631#1,"664871396#0,664871396#1,664871395,1278287512#0,1278287512#1,1278287512#2,48796798#0,48796798#1,-48796767#1,-48796767#0,1172615518,700002395#1,700002395#2,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1",1.0053755699544036
664871396#0,-48796631#1,"664871396#0,664871396#1,664871395,1278287512#0,1278287512#1,1278287512#2,48796798#0,48796798#1,48796767#2,48796767#3,48796767#4,700002409,-700002395#4,-700002395#3,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1",1.0111231101511877
664871396#0,-48796631#1,"664871396#0,664871396#1,664871395,-664871395,664871395,1278287512#0,1278287512#1,1278287512#2,48796798#0,48796798#1,-48796767#1,-48796767#0,1172615518,700002395#1,700002395#2,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1",1.021478281737461
-700002431,48796667#0,"-700002431,-700002395#4,-700002395#3,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0",3.1881548859707856
-700002431,48796667#0,"-700002431,700002431,-700002431,-700002395#4,-700002395#3,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0",3.2776677249436674
-700002431,48796667#0,"-700002431,-700002395#4,-700002395#3,-778176524,48796809#0,48796809#1,48796809#2,-48796631#1,-48796631#0,1172615522,-1172615522,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,-1172615530,-700000786#2,-700000786#1,-700000786#0,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0",3.3961822437821603
-699983245,-700000786#1,"-699983245,48796714,-699986519#0,-560544705,-699986311,-48796648#1,-48796648#0,-684907504#1,-560544708#3,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,-1172615530,-700000786#2,-700000786#1",1.614678888113921
-699983245,-700000786#1,"-699983245,48796714,-699986519#0,699986519#0,-699986519#0,-560544705,-699986311,-48796648#1,48796648#1,-48796648#1,-48796648#0,-684907504#1,-560544708#3,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,-1172615530,-700000786#2,-700000786#1",1.6432500862115904
-699983245,-700000786#1,"-699983245,48796714,-699986519#0,-560544705,-699986311,-48796648#1,-48796648#0,-684907504#1,-560544708#3,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,-1172615530,-700000786#2,-700000786#1",1.614678888113921
-699983245,-700000786#1,"-699983245,48796714,-699986519#0,699986519#0,-699986519#0,-560544705,-699986311,-48796648#1,48796648#1,-48796648#1,-48796648#0,-684907504#1,-560544708#3,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,-1172615530,-700000786#2,-700000786#1",1.6432500862115904
48796750#0,-48796746#1,"48796750#0,48796750#1,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1154291151,1154291153,699969913#0,699969913#1,699969913#2,1172615522,-1172615522,1172615522,-48796746#2,-48796746#1",2.685529589805684
48796750#0,-48796746#1,"48796750#0,48796750#1,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1154291151,1154291153,699969913#0,699969913#1,699969913#2,1172615522,-48796746#2,-48796746#1",2.4775022319943094
48796750#0,-48796746#1,"48796750#0,48796750#1,-560544708#2,-700001024#0,-599926487#1,-599926487#0,-599926488#2,-599926488#1,-599926488#0,-1005516406#0,-48796642#0,48796739#0,48796739#1,48796739#2,48796739#3,1172615521,1173538890#0,1173538890#1,1154291155,1154291153,699969913#0,699969913#1,699969913#2,1172615522,-48796746#2,-48796746#1",2.486249532210292
-699975667#1,-60681234#5,"-699975667#1,-699975667#0,699975667#0,699975667#1,699975667#2,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,60633872#0,-60681193,924947800,1107401566,1107401567#1,60681255#0,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,-60681261#3,-60681261#2,-60681261#1,-60681261#0,-60681201,-60681234#7,-60681234#6,-60681234#5",7.007148403531539
-699975667#1,-60681234#5,"-699975667#1,-699975667#0,699975667#0,699975667#1,699975667#2,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,-550905970,550905969,60681260,-550905968,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,-60681261#3,-60681261#2,-60681261#1,-60681261#0,-60681201,-60681234#7,-60681234#6,-60681234#5",6.813206622355425
-699975667#1,-60681234#5,"-699975667#1,-699975667#0,699975667#0,699975667#1,699975667#2,48796751,48796748,48796750#0,48796750#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,60633872#0,-60681193,924947800,1107401566,1107401567#1,60681255#0,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,868814785,-868814785,-60681261#3,-60681261#2,-60681261#1,-60681261#0,-60681201,-60681234#7,-60681234#6,-60681234#5",7.34628927226204
-1172615527#2,-60681247#2,"-1172615527#2,-1172615527#1,-1172615527#0,-1173538889#2,-1173538889#1,-1173538889#0,-48796637#2,-48796637#1,-48796637#0,-1172615522,-699969913#2,-699969913#1,-699969913#0,1154291150,1154291154,-48796739#3,-48796739#2,-48796739#1,-48796739#0,48796642#0,48796642#1,1005516406#1,599926488#1,599926488#2,599926487#0,599926487#1,700001024#0,700001024#1,560544708#3,684907504#0,48796648#0,48796652,-48796646#0,-1152783642#0,48796681,48796682,48796667#0,48796667#1,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,-550905970,550905969,60681205#0,60681205#1,60681205#2,-60681247#3,-60681247#2",7.0393775514902135
