origins,destinations,path,free_flow_time
1245923762#1,565431085#1,"1245923762#1,38506446#0,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,27528053,641854987,27191759#0,-83423759,83423759,-83423759,-316190319#11,-42784493#1,-42784493#0,27191775#2,27191775#3,83983804#0,83983804#1,83983804#2,565431085#0,565431085#1",2.764339595134677
-27058768#1,-38506192#2,"-27058768#1,-27058768#0,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4,-38506192#3,-38506192#2",2.100491960643148
-27058768#1,-38506192#2,"-27058768#1,-27058768#0,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-83664956#1,83664956#1,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4,-38506192#3,-38506192#2",2.4363690904727613
-316190319#1,-565287485#1,"-316190319#1,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,879242577,879242580,879242583,441754136,879242579,896103274,879242578#0,42784537#0,-565287485#1",0.8272528030884726
-316190319#1,-565287485#1,"-316190319#1,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,879242577,879242580,879242583,441754136,879242579,27528053,27528056,879242578#0,42784537#0,-565287485#1",0.8303065587880167
-316190319#1,-565287485#1,"-316190319#1,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,27528028,550342454,879242580,879242583,441754136,879242579,896103274,879242578#0,42784537#0,-565287485#1",0.831188488233661
-29058138#1,-211025623#2,"-29058138#1,-29058138#0,-206989800#4,-206989800#3,-206989800#2,-316189555#2,31730012#0,31730012#1,31730012#2,31730012#3,31730031#0,31730031#1,31730031#2,31730031#3,42784556#0,42784556#1,211025623#0,211025623#1,211025623#2,211025623#3,-211025623#3,-211025623#2",1.9218642796346077
-29058138#1,-211025623#2,"-29058138#1,-29058138#0,29058138#0,29058138#1,29058138#2,-316189555#0,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,316190298#2,42784556#0,42784556#1,211025623#0,211025623#1,211025623#2,211025623#3,-211025623#3,-211025623#2",1.844677813687797
-29058138#1,-211025623#2,"-29058138#1,-29058138#0,-206989800#4,-206989800#3,-206989800#2,-316189555#2,31730012#0,31730012#1,38456059,-335699757#0,-28328239#2,-28328239#1,-28328239#0,316190298#2,42784556#0,42784556#1,211025623#0,211025623#1,211025623#2,211025623#3,-211025623#3,-211025623#2",1.973301523790989
537754876#4,641854982,"537754876#4,31730031#0,31730031#1,31730031#2,31730031#3,316190319#1,316190319#2,316190319#3,316190319#4,316190319#5,316190319#6,316190319#7,316190319#8,316190319#9,316190319#10,316190319#11,316190319#12,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982",0.6253541614630411
537754876#4,641854982,"537754876#4,31730031#0,31730031#1,31730031#2,31730031#3,-316190319#0,316190298#2,316190319#1,316190319#2,316190319#3,316190319#4,316190319#5,316190319#6,316190319#7,316190319#8,316190319#9,316190319#10,316190319#11,316190319#12,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982",0.7120403300799028
537754876#4,641854982,"537754876#4,31730031#0,31730031#1,31730031#2,31730031#3,316190319#1,316190319#2,316190319#3,316190319#4,316190319#5,316190319#6,316190319#7,316190319#8,316190319#9,316190319#10,316190319#11,83423759,27191759#1,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982",0.6658159884232749
42784591,-38506192#3,"42784591,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4,-38506192#3",2.3994120470362366
42784591,-38506192#3,"42784591,297353543#1,297353543#2,297353543#3,297353543#4,83896567#3,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4,-38506192#3",2.4144828413726898
42784591,-38506192#3,"42784591,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,-83664141,83664141,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4,-38506192#3",2.5339332853371723
-83412323,-48053166,"-83412323,-1173533056#1,-1173533056#0,-115893515,-38456054,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,316190298#2,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,879242577,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,27058768#5,27058768#6,27058768#7,27058768#8,27058768#9,702253925#0,702315834,27055233,83894362,702312304,1101783587,-48052996#5,-48052996#4,-48053156#5,-48053156#4,-48053156#3,-48053156#2,84048095#0,-1154885918,-48053166",3.129353432103469
-83412323,-48053166,"-83412323,-1173533056#1,-1173533056#0,-115893515,-38456054,29058141,316189555#1,316189555#2,206989800#2,42784484,42784477#1,42784477#2,42784477#3,42784477#4,42784477#5,316189034#2,316189034#3,144507082,550720851#0,550720851#1,550720850#0,550720850#1,441754127#0,441754127#1,441754127#2,441754127#3,-83987114,83427888,550794178,27055173,83840534#0,83840534#1,84056680#0,84056680#1,84056680#2,48052860#0,48052860#1,48052860#2,48052860#3,48052860#4,48052860#5,48052916,48052928#0,161577899,48052928#3,48052928#4,48052930,48053156#0,-48053168#1,-48053166",3.1666098598081236
-83412323,-48053166,"-83412323,-1173533056#1,-1173533056#0,-115893515,-38456054,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,316190298#2,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,879242577,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,27058768#5,27058768#6,27058768#7,27058768#8,27058768#9,702253925#0,702315834,27055233,83894362,702312304,1101783587,-48052996#5,-48052996#4,-48053156#5,-48053156#4,-48053156#3,-48053156#2,-48053156#1,-48053168#1,-48053166",3.0782975165767112
-27191406#0,-38506192#4,"-27191406#0,27191406#0,27191406#1,27191406#2,27191406#3,666230086#0,666230086#1,24365111,896103273#1,879242577,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4",1.8343412526997838
-27191406#0,-38506192#4,"-27191406#0,27191406#0,27191406#1,27191406#2,27191406#3,666230086#0,666230086#1,24365111,896103273#1,27528028,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,-661614400,-38506192#7,-38506192#6,-38506192#5,-38506192#4",1.8382769378449721
297353543#0,565438844#1,"297353543#0,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,879242583,441754136,879242579,27528053,641854987,27191759#0,-83423759,-316190319#11,-42784493#1,-42784493#0,27191775#2,27191775#3,1184613109#0,1184613109#1,1184613109#2,29056302#0,29056302#1,565438844#0,565438844#1",1.252228679115872
297353543#0,565438844#1,"297353543#0,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,879242583,441754136,879242579,27528053,641854987,27191759#0,-83423759,-316190319#11,-42784493#1,-42784493#0,27191775#2,27191775#3,83983804#0,83983804#1,83983804#2,83983804#3,83983804#4,565438844#0,565438844#1",1.199964745122678
297353543#0,565438844#1,"297353543#0,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,879242583,441754136,879242579,27528053,641854987,27191759#0,27191759#1,-316190319#12,-316190319#11,-42784493#1,-42784493#0,27191775#2,27191775#3,1184613109#0,1184613109#1,1184613109#2,29056302#0,29056302#1,565438844#0,565438844#1",1.2537994571439988
-27058768#7,-31729587#1,"-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,31729587#0,31729587#1,-31729587#1",1.2012359011279095
-27058768#7,-31729587#1,"-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784537#2,666230081#0,666230081#1,-27191406#3,-27191406#2,31729587#0,31729587#1,-31729587#1",1.1888528917686583
-27058768#7,-31729587#1,"-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,27528053,27528056,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,31729587#0,31729587#1,-31729587#1",1.2042896568274537
-27058768#5,-37722124#1,"-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784535#0,42784535#1,-316190319#7,-316190319#6,-316190319#5,-316190319#4,-316190319#3,-316190319#2,-316190319#1,-316190319#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,115910352#1,115910352#2,-234997856,115910352#2,-27681008#4,-27681008#3,-27681008#2,-27681008#1,-27681008#0,-185741710#1,-185741710#0,293065451#1,37722124#1,-37722124#1",3.97682963760739
-27058768#5,-37722124#1,"-27058768#5,-27058768#4,27058768#4,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784535#0,42784535#1,-316190319#7,-316190319#6,-316190319#5,-316190319#4,-316190319#3,-316190319#2,-316190319#1,-316190319#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,115910352#1,115910352#2,-27681008#4,-27681008#3,-27681008#2,-27681008#1,-27681008#0,-185741710#1,-185741710#0,293065451#1,37722124#1,-37722124#1",4.204367434583632
-27058768#5,-37722124#1,"-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784535#0,42784535#1,-316190319#7,-316190319#6,-316190319#5,-316190319#4,-316190319#3,-316190319#2,-316190319#1,-316190319#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,115910352#1,115910352#2,-27681008#4,-27681008#3,-27681008#2,-27681008#1,-27681008#0,-185741710#1,-185741710#0,293065451#1,37722124#1,-37722124#1",3.8218380369354437
335699370#1,-1101783590#0,"335699370#1,335699370#2,335699370#3,335699370#4,335699370#5,-83824019,-274331752#1,-274331752#0,-537839685#3,-537839685#2,-537839685#1,-537839685#0,274331754#2,274331754#3,-83824022#2,-83824022#1,-83824022#0,34223697#2,34223697#3,34223703,34223737,23038316#4,23038327#0,23038327#1,-1101781120,-1101781121#2,-1101781121#1,-1101781121#0,-1101781123#1,-1101781124#1,-441754135#3,-441754135#2,-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,1101783590#0,-1101783590#0",4.45194384449244
335699370#1,-1101783590#0,"335699370#1,335699370#2,335699370#3,335699370#4,83824016,-83824016,335699370#5,-83824019,-274331752#1,-274331752#0,-537839685#3,-537839685#2,-537839685#1,-537839685#0,274331754#2,274331754#3,-83824022#2,-83824022#1,-83824022#0,34223697#2,34223697#3,34223703,34223737,23038316#4,23038327#0,23038327#1,-1101781120,-1101781121#2,-1101781121#1,-1101781121#0,-1101781123#1,-1101781124#1,-441754135#3,-441754135#2,-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,1101783590#0,-1101783590#0",4.548548116150707
335699370#1,-1101783590#0,"335699370#1,335699370#2,335699370#3,-335699370#3,335699370#3,335699370#4,335699370#5,-83824019,-274331752#1,-274331752#0,-537839685#3,-537839685#2,-537839685#1,-537839685#0,274331754#2,274331754#3,-83824022#2,-83824022#1,-83824022#0,34223697#2,34223697#3,34223703,34223737,23038316#4,23038327#0,23038327#1,-1101781120,-1101781121#2,-1101781121#1,-1101781121#0,-1101781123#1,-1101781124#1,-441754135#3,-441754135#2,-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,1101783590#0,-1101783590#0",4.514794816414686
-38506192#2,-38455652#3,"-38506192#2,-38506192#1,-38506192#0,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,42791304,879242581-AddedOnRampEdge,879242581,641854988#1,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,550720849#0,550720849#1,441754127#0,441754127#1,441754127#2,441754127#3,-83987114,-38454442,761975309#2,761975309#0,-38455652#3",3.831926507077991
-38506192#2,-38455652#3,"-38506192#2,-38506192#1,-38506192#0,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,42791304,879242581-AddedOnRampEdge,879242581,641854988#1,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,550720849#0,550720849#1,441754127#0,441754127#1,441754127#2,-83399675#1,-83399675#0,-83987114,-38454442,761975309#2,761975309#0,-38455652#3",3.835708019683033
-38506192#2,-38455652#3,"-38506192#2,-38506192#1,-38506192#0,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,42791304,879242581-AddedOnRampEdge,879242581,641854988#1,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,550720849#0,550720849#1,441754127#0,441754127#1,441754127#2,-441754127#2,441754127#2,441754127#3,-83987114,-38454442,761975309#2,761975309#0,-38455652#3",4.343831268982753
-38455652#3,-316190319#9,"-38455652#3,38455652#3,761975309#1,38454442,83987114,-441754127#3,-441754127#2,42778604,-29056899#3,-29056899#2,-29056899#1,-29056899#0,27770892#0,27770892#1,27770892#2,27770892#3,27770892#4,29057253#0,29057253#1,29057248,402448993,577557390#1,577557390#2,577557390#3,577557390#4,441750347,1067475886,-316190319#12,-316190319#11,-316190319#10,-316190319#9",1.460690491690796
-38455652#3,-316190319#9,"-38455652#3,38455652#3,761975309#1,38454442,83987114,-441754127#3,-441754127#2,42778604,-29056899#3,-29056899#2,-29056899#1,-29056899#0,27770892#0,27770892#1,27770892#2,27770892#3,27770892#4,29057253#0,29057253#1,29057248,402448993,577557390#1,577557390#2,577557390#3,577557390#4,441750347,1067475886,-316190319#12,83423759,-83423759,-316190319#11,-316190319#10,-316190319#9",1.5709136738362242
-38455652#3,-316190319#9,"-38455652#3,38455652#3,761975309#1,38454442,83987114,-441754127#3,-441754127#2,42778604,-29056899#3,-29056899#2,-29056899#1,-29056899#0,27770892#0,27770892#1,-42784479#1,42784479#1,27770892#2,27770892#3,27770892#4,29057253#0,29057253#1,29057248,402448993,577557390#1,577557390#2,577557390#3,577557390#4,441750347,1067475886,-316190319#12,-316190319#11,-316190319#10,-316190319#9",1.6975452335875547
83664177,-83866102#0,"83664177,38456186,31730031#2,31730031#3,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,27528028,-83896567#7,83896567#7,-83896567#7,-83896567#6,-83896567#5,83664963#0,83664963#1,83866102#1,83866102#2,-83866102#2,-83866102#1,-83866102#0",1.3115346167990014
83664177,-83866102#0,"83664177,38456186,31730031#2,31730031#3,42784556#0,42784556#1,666230083,666230086#0,666230086#1,24365111,896103273#1,27528028,-83896567#7,-83896567#6,-83896567#5,83664963#0,83664963#1,83866102#1,83866102#2,-83866102#2,-83866102#1,-83866102#0",1.311150647516544
-27058768#5,207654857,"-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0,-42784591,-42784589#1,83895779,83895824#1,83895824#2,207654858,207654854#0,207654854#1,83895825#0,83895825#1,-207654854#1,-207654854#0,207654857",1.986249100071994
-27058768#5,207654857,"-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,27528053,27528056,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0,-42784591,-42784589#1,83895779,83895824#1,83895824#2,207654858,207654854#0,207654854#1,83895825#0,83895825#1,-207654854#1,-207654854#0,207654857",1.9893028557715382
-27058768#5,207654857,"-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784537#2,666230081#0,666230081#1,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0,-42784591,-42784589#1,83895779,83895824#1,83895824#2,207654858,207654854#0,207654854#1,83895825#0,83895825#1,-207654854#1,-207654854#0,207654857",1.9738660907127425
83664153#3,27770892#3,"83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,28760056,-550720851#1,-550720851#0,-144507082,27770892#0,27770892#1,27770892#2,27770892#3",0.46021817084516226
27055183,-83896959#1,"27055183,627182317,42791305,441750347,1067475886,-27191759#1,-27191759#0,-641854986,27528056,879242578#0,879242578#1,896104411,896103273#1,27528028,-83896567#7,-83896567#6,-83896567#5,-83896567#4,-83896567#3,-83896567#2,-83896567#1,-83896567#0,550342947#0,550342947#1,1290863687,1245923788#0,1245923788#1,1290863688,83896269,-83896959#1",1.0734082047513607
27055183,-83896959#1,"27055183,627182317,42791305,441750347,1067475886,-27191759#1,-27191759#0,-641854986,641854987,-641854986,27528056,879242578#0,879242578#1,896104411,896103273#1,27528028,-83896567#7,-83896567#6,-83896567#5,-83896567#4,-83896567#3,-83896567#2,-83896567#1,-83896567#0,550342947#0,550342947#1,1290863687,1245923788#0,1245923788#1,1290863688,83896269,-83896959#1",1.1629630403645115
27055183,-83896959#1,"27055183,627182317,42791305,441750347,1067475886,-316190319#12,83423759,-27191759#0,-641854986,27528056,879242578#0,879242578#1,896104411,896103273#1,27528028,-83896567#7,-83896567#6,-83896567#5,-83896567#4,-83896567#3,-83896567#2,-83896567#1,-83896567#0,550342947#0,550342947#1,1290863687,1245923788#0,1245923788#1,1290863688,83896269,-83896959#1",1.146829234759329
-234997856,211025617#0,"-234997856,-37693757,-31819424#5,-31819424#4,-31819424#3,-31819424#2,-31819424#1,-31819424#0,84098608#1,316449806#1,316449806#2,1098303716,1098303717,31730118#1,31730118#2,31730118#3,316190298#1,28328239#0,28328239#1,28328239#2,335699757#0,-115893510,211025617#0",0.8601228107645358
-234997856,211025617#0,"-234997856,-37693757,-31819424#5,-31819424#4,-31819424#3,-31819424#2,-31819424#1,83710825,84098608#0,84098608#1,316449806#1,316449806#2,1098303716,1098303717,31730118#1,31730118#2,31730118#3,316190298#1,28328239#0,28328239#1,28328239#2,335699757#0,-115893510,211025617#0",0.8981789057908851
-234997856,211025617#0,"-234997856,-37693757,-31819424#5,-31819424#4,-31819424#3,-31819424#2,-31819424#1,-31819424#0,84098608#1,316449806#1,316449806#2,1098303716,1098303717,31730118#1,31730118#2,31730118#3,316190298#1,28328239#0,28328239#1,28328239#2,-206729967,206729967,335699757#0,-115893510,211025617#0",1.0137825179879578
211025617#0,-234997856,"211025617#0,211025617#1,-38456054,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,115910352#1,115910352#2,-234997856",1.633371258253286
211025617#0,-234997856,"211025617#0,211025617#1,-38456054,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,316190298#2,-316190319#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,-31819424#6,31819424#6,115910352#1,115910352#2,-234997856",1.7221212617633566
211025617#0,-234997856,"211025617#0,211025617#1,-38456054,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,-316190298#1,-316190298#0,31730118#3,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,38456113#0,38456113#1,145473073#1,115910352#1,115910352#2,-234997856",1.6448024013675975
83896567#5,-27058768#1,"83896567#5,83896567#6,83896567#7,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,-27058768#3,-27058768#2,-27058768#1",0.4501919846412288
-38506192#4,-83866102#0,"-38506192#4,-38506192#3,-38506192#2,-38506192#1,-38506192#0,-38506446#0,1245923763#0,1245923763#1,27083291,83823451#0,83823451#1,1245923794#0,1245923794#1,83896959#0,83896959#1,83896355,1290863689,83896822,1290863690,83896673#0,83896673#1,83896567#0,83896567#1,83896567#2,83896567#3,83896567#4,83664963#0,83664963#1,83866102#1,83866102#2,-83866102#2,-83866102#1,-83866102#0",2.1367710583153348
37688370#0,-38509410#2,"37688370#0,37688370#1,337225841,337225840#1,123230373,-1067475885#1,-1067475885#0,-38455820#2,-38455820#1,-38455820#0,83655808#0,83655808#1,1245923844,1245923845,1245923839,161594111#0,161594111#1,-335699757#6,-335699757#5,-335699757#4,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,-316449806#1,-316449806#0,-83423765#2,-83423765#1,-83423765#0,-666225725#1,-666225724,-211025610,38509410#0,38509410#1,38509410#2,-38509410#2",3.6428819683668427
37688370#0,-38509410#2,"37688370#0,37688370#1,337225841,337225840#1,123230373,-1067475885#1,-1067475885#0,-38455820#2,-38455820#1,-38455820#0,83655808#0,83655808#1,1245923844,161594086,161594084,1245923839,161594111#0,161594111#1,-335699757#6,-335699757#5,-335699757#4,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,-316449806#1,-316449806#0,-83423765#2,-83423765#1,-83423765#0,-666225725#1,-666225724,-211025610,38509410#0,38509410#1,38509410#2,-38509410#2",3.6514672815417883
37688370#0,-38509410#2,"37688370#0,37688370#1,337225841,337225840#1,123230373,-1067475885#1,-1067475885#0,-38455820#2,-38455820#1,-38455820#0,83655808#0,83655808#1,1245923844,161594086,161594084,1245923839,161594111#0,161594111#1,-335699757#6,-335699757#5,-335699757#4,-335699757#3,-335699757#2,-335699757#1,-335699757#0,-28328239#2,-28328239#1,-28328239#0,-316190298#1,316190298#1,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,-316449806#1,-316449806#0,-83423765#2,-83423765#1,-83423765#0,-666225725#1,-666225724,-211025610,38509410#0,38509410#1,38509410#2,-38509410#2",3.6517673115447886
-83664956#1,666230078#1,"-83664956#1,83664956#1,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784537#2,666230078#0,666230078#1",1.5902567794576428
-83664956#1,666230078#1,"-83664956#1,83664956#1,38506309#4,38506309#5,-38506309#5,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784537#2,666230078#0,666230078#1",2.0544756419486436
-83664956#1,666230078#1,"-83664956#1,83664956#1,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,-565287485#1,565287485#1,42784537#1,42784537#2,666230078#0,666230078#1",1.768826493880489
-38506299#3,297353543#0,"-38506299#3,-38506299#2,-38506299#1,-38506299#0,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0",1.7928245740340767
-38506299#3,297353543#0,"-38506299#3,-38506299#2,-38506299#1,-38506299#0,38506309#0,38506309#1,38506309#2,38506309#3,-83664956#1,83664956#1,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0",2.128701703863691
-38506299#3,297353543#0,"-38506299#3,-38506299#2,-38506299#1,-38506299#0,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,27528053,27528056,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-27191406#3,-27191406#2,-27191406#1,-27191406#0,297353543#0",1.7958783297336207
42784591,-38506299#3,"42784591,297353543#1,297353543#2,83924469#0,83924469#1,83896567#4,83896567#5,83896567#6,83896567#7,550342454,879242580,24365109,24365112,27058768#1,27058768#2,27058768#3,27058768#4,-38506309#5,-38506309#4,-38506309#3,-38506309#2,-38506309#1,-38506309#0,38506299#0,38506299#1,38506299#2,38506299#3,-38506299#3",2.3500599952003838
