agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence
305,170184681#0,169687835#7,0.875,0.875,0.1875,0.0625,0.4375,0.5625,0.5625,0.5625,1.0,0.5625,1.0,0.5625,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.875,0.875,0.0,"8a7558270567fff,8a7558270197fff,8a7558270cdffff,8a7558270cc7fff,8a7558270cf7fff,8a7558270caffff,8a7558270c1ffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a7558270137fff,8a7558270c4ffff,8a75582701a7fff"
306,321111535,-147969278#0,0.4666666666666667,0.4666666666666667,0.21666666666666667,0.16666666666666663,0.4833333333333333,0.6,0.5166666666666667,0.5166666666666667,0.7,0.7333333333333333,0.5666666666666667,0.7,0.3,0.19999999999999996,0.16666666666666663,0.16666666666666663,0.4833333333333333,0.23333333333333328,0.033333333333333326,0.033333333333333326,0.4666666666666667,0.033333333333333326,0.6666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.8,0.8333333333333334,0.95,0.7333333333333334,0.4833333333333333,0.7333333333333333,0.5166666666666667,0.5166666666666667,0.11666666666666667,0.9333333333333333,0.8333333333333334,0.11666666666666667,0.36666666666666664,0.8,0.9333333333333333,0.9333333333333333,0.4833333333333333,0.8,0.8,0.8833333333333333,0.8333333333333334,0.8666666666666667,0.1333333333333333,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.7,0.4833333333333333,0.8333333333333334,0.5166666666666667,0.5166666666666667,0.11666666666666667,0.9666666666666667,1.0,0.11666666666666667,0.06666666666666667,0.16666666666666663,0.7666666666666666,0.8,0.4833333333333333,0.9666666666666667,0.19999999999999996,0.8833333333333333,0.9666666666666667,0.9333333333333333,0.033333333333333326,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.5333333333333333,0.5333333333333333,0.1,0.8666666666666667,0.4833333333333333,0.9,0.5166666666666667,0.5166666666666667,0.7666666666666667,0.03333333333333333,0.1,0.7666666666666667,0.9333333333333333,0.9666666666666667,0.09999999999999998,0.09999999999999998,0.4833333333333333,0.0,0.30000000000000004,0.5666666666666667,0.5333333333333333,0.7666666666666666,0.33333333333333337,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a755827115ffff,8a7558271157fff,8a755827112ffff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.30000000000000004,0.33333333333333337,0.65,0.23333333333333328,0.4833333333333333,0.06666666666666667,0.5166666666666667,0.5166666666666667,0.5666666666666667,0.7,0.36666666666666664,0.5666666666666667,0.6,0.3666666666666667,0.6666666666666667,0.6666666666666667,0.4833333333333333,0.06666666666666665,0.8333333333333334,0.6666666666666667,0.33333333333333337,0.5,0.6,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.19999999999999996,0.23333333333333328,0.75,0.19999999999999996,0.4833333333333333,0.1,0.5166666666666667,0.5166666666666667,0.4666666666666667,0.6333333333333333,0.5,0.4666666666666667,0.5,0.4666666666666667,0.7333333333333334,0.7333333333333334,0.4833333333333333,0.16666666666666663,0.9333333333333333,0.7333333333333334,0.23333333333333328,0.6,0.5333333333333333,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.9333333333333333,0.9333333333333333,0.8833333333333333,0.6333333333333333,0.4833333333333333,0.8666666666666667,0.5166666666666667,0.5166666666666667,0.11666666666666667,1.0,0.9666666666666667,0.11666666666666667,0.03333333333333333,0.23333333333333328,0.8333333333333334,0.8333333333333334,0.4833333333333333,0.9333333333333333,0.23333333333333328,0.8833333333333333,0.9333333333333333,0.9666666666666667,0.0,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.23333333333333328,0.19999999999999996,0.8,0.43333333333333335,0.4833333333333333,0.26666666666666666,0.5166666666666667,0.5166666666666667,0.43333333333333335,0.6,0.4666666666666667,0.43333333333333335,0.5333333333333333,0.5,0.8,0.7666666666666666,0.4833333333333333,0.19999999999999996,0.9666666666666667,0.7666666666666666,0.19999999999999996,0.6333333333333333,0.4666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a755827112ffff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.5,0.5,0.16666666666666666,0.30000000000000004,0.4833333333333333,0.5666666666666667,0.5166666666666667,0.5166666666666667,0.7333333333333333,0.4,0.6,0.7333333333333333,0.3333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.4833333333333333,0.6666666666666667,0.0,0.0,0.5,0.0,0.7666666666666666,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.6,0.6,0.05,0.95,0.4833333333333333,0.9666666666666667,0.5166666666666667,0.5166666666666667,0.8333333333333334,0.1,0.03333333333333333,0.8333333333333334,1.0,0.9,0.033333333333333326,0.033333333333333326,0.4833333333333333,0.4,0.16666666666666663,0.5,0.6,0.7,0.43333333333333335,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a755827102ffff,8a7558271157fff,8a755827112ffff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.7666666666666666,0.7666666666666666,0.5,0.09999999999999998,0.4833333333333333,0.16666666666666666,0.5166666666666667,0.5166666666666667,1.0,0.4666666666666667,0.7333333333333333,1.0,0.2,0.0,0.4666666666666667,0.2666666666666667,0.4833333333333333,0.7333333333333334,0.33333333333333337,0.33333333333333337,0.7666666666666666,0.33333333333333337,0.30000000000000004,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.8666666666666667,0.9,0.8833333333333333,0.7666666666666666,0.4833333333333333,0.7,0.5166666666666667,0.5166666666666667,0.11666666666666667,0.8666666666666667,0.9333333333333333,0.11666666666666667,0.4,0.7333333333333334,0.8666666666666667,0.8666666666666667,0.4833333333333333,0.8666666666666667,0.6666666666666667,0.8833333333333333,0.9,0.8,0.16666666666666663,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.7333333333333334,0.7333333333333334,0.55,0.0,0.4833333333333333,0.23333333333333334,0.5166666666666667,0.5166666666666667,0.9666666666666667,0.8,0.7,0.9666666666666667,0.16666666666666666,0.033333333333333326,0.5,0.30000000000000004,0.4833333333333333,0.5,0.3666666666666667,0.3666666666666667,0.7333333333333334,0.4,0.23333333333333328,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.16666666666666663,0.16666666666666663,0.21666666666666667,0.5,0.4833333333333333,0.36666666666666664,0.5166666666666667,0.5166666666666667,0.4,0.23333333333333334,0.23333333333333334,0.4,0.8666666666666667,0.5333333333333333,0.2666666666666667,0.4,0.4833333333333333,0.3666666666666667,0.43333333333333335,0.1333333333333333,0.16666666666666663,0.09999999999999998,0.9666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.033333333333333326,0.06666666666666665,0.35,0.4666666666666667,0.4833333333333333,0.43333333333333335,0.5166666666666667,0.5166666666666667,0.3,0.2,0.3333333333333333,0.3,0.7333333333333333,0.6333333333333333,0.3666666666666667,0.5,0.4833333333333333,0.43333333333333335,0.5666666666666667,0.23333333333333328,0.06666666666666665,0.19999999999999996,0.9333333333333333,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.8333333333333334,0.8,1.0,0.8,0.4833333333333333,0.8,0.5166666666666667,0.5166666666666667,0.11666666666666667,0.9,0.7666666666666667,0.11666666666666667,0.43333333333333335,0.8333333333333334,0.9666666666666667,0.9666666666666667,0.4833333333333333,0.8333333333333334,0.8666666666666667,0.8833333333333333,0.8,0.9,0.06666666666666665,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a755827112ffff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.6333333333333333,0.6333333333333333,0.05,0.95,0.4833333333333333,0.9333333333333333,0.5166666666666667,0.5166666666666667,0.8666666666666667,0.13333333333333333,0.06666666666666667,0.8666666666666667,0.9666666666666667,0.8666666666666667,0.0,0.0,0.4833333333333333,0.2666666666666667,0.1333333333333333,0.4666666666666667,0.6333333333333333,0.6666666666666667,0.4,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a755827115ffff,8a7558271157fff,8a755827112ffff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.43333333333333335,0.3666666666666667,0.26666666666666666,0.2666666666666667,0.4833333333333333,0.6333333333333333,0.5166666666666667,0.5166666666666667,0.6,0.3,0.6666666666666666,0.6,0.26666666666666666,0.33333333333333337,0.19999999999999996,0.19999999999999996,0.4833333333333333,0.7,0.06666666666666665,0.06666666666666665,0.3666666666666667,0.06666666666666665,0.7333333333333334,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.6666666666666667,0.6666666666666667,0.7,0.033333333333333326,0.4833333333333333,0.3333333333333333,0.5166666666666667,0.5166666666666667,0.9,0.7666666666666667,0.8,0.9,0.1,0.09999999999999998,0.5666666666666667,0.3666666666666667,0.4833333333333333,0.5666666666666667,0.4666666666666667,0.43333333333333335,0.6666666666666667,0.5333333333333333,0.19999999999999996,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.06666666666666665,0.033333333333333326,0.45,0.6666666666666667,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.5166666666666667,0.26666666666666666,0.16666666666666666,0.3,0.26666666666666666,0.7666666666666667,0.6666666666666667,0.4,0.5333333333333333,0.4833333333333333,0.5333333333333333,0.6,0.2666666666666667,0.033333333333333326,0.2666666666666667,0.8333333333333334,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a755827112ffff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.9,0.8666666666666667,0.95,0.8333333333333334,0.4833333333333333,0.7666666666666667,0.5166666666666667,0.5166666666666667,0.11666666666666667,0.8333333333333334,0.9,0.11666666666666667,0.4666666666666667,0.7666666666666666,0.9,0.9,0.4833333333333333,0.9,0.7333333333333334,0.8833333333333333,0.8666666666666667,0.8333333333333334,0.09999999999999998,"8a7558273337fff,8a755827306ffff,8a7558273a8ffff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a755827112ffff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.5666666666666667,0.5666666666666667,0.13333333333333333,0.9,0.4833333333333333,1.0,0.5166666666666667,0.5166666666666667,0.8,0.06666666666666667,0.13333333333333333,0.8,0.9,0.9333333333333333,0.06666666666666665,0.06666666666666665,0.4833333333333333,0.33333333333333337,0.2666666666666667,0.5333333333333333,0.5666666666666667,0.7333333333333334,0.3666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a755827115ffff,8a7558271157fff,8a755827112ffff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.1333333333333333,0.09999999999999998,0.4,0.6,0.4833333333333333,0.5,0.5166666666666667,0.5166666666666667,0.3333333333333333,0.5333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.6,0.33333333333333337,0.4666666666666667,0.4833333333333333,0.1333333333333333,0.5333333333333333,0.19999999999999996,0.09999999999999998,0.23333333333333328,0.8,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a755827112ffff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.7,0.7,0.6,0.06666666666666665,0.4833333333333333,0.3,0.5166666666666667,0.5166666666666667,0.9333333333333333,0.43333333333333335,0.8666666666666667,0.9333333333333333,0.13333333333333333,0.06666666666666665,0.5333333333333333,0.33333333333333337,0.4833333333333333,0.7666666666666666,0.4,0.4,0.7,0.43333333333333335,0.2666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a7558271c47fff,8a7558271c77fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.09999999999999998,0.1333333333333333,0.3,0.4,0.4833333333333333,0.4,0.5166666666666667,0.5166666666666667,0.36666666666666664,0.5666666666666667,0.2,0.36666666666666664,0.8,0.5666666666666667,0.30000000000000004,0.43333333333333335,0.4833333333333333,0.033333333333333326,0.5,0.16666666666666663,0.1333333333333333,0.16666666666666663,0.9,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.33333333333333337,0.43333333333333335,0.55,0.3666666666666667,0.4833333333333333,0.03333333333333333,0.5166666666666667,0.5166666666666667,0.6666666666666666,0.36666666666666664,0.43333333333333335,0.6666666666666666,0.6333333333333333,0.2666666666666667,0.6,0.6,0.4833333333333333,0.4666666666666667,0.7,0.6,0.43333333333333335,0.3666666666666667,0.7,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
306,321111535,-147969278#0,0.0,0.0,0.45,0.33333333333333337,0.4833333333333333,0.4666666666666667,0.5166666666666667,0.5166666666666667,0.23333333333333334,0.5,0.26666666666666666,0.23333333333333334,0.7,0.7,0.43333333333333335,0.5666666666666667,0.4833333333333333,0.09999999999999998,0.6333333333333333,0.30000000000000004,0.0,0.30000000000000004,0.8666666666666667,"8a7558273337fff,8a755827306ffff,8a755827304ffff,8a755827305ffff,8a75582733a7fff,8a7558273317fff,8a755827331ffff,8a755827330ffff,8a7558246d9ffff,8a7558246ca7fff,8a7558246c17fff,8a755827165ffff,8a755827164ffff,8a7558271647fff,8a7558271667fff,8a755827175ffff,8a7558271757fff,8a7558271707fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271c5ffff,8a75582711a7fff,8a7558271107fff,8a7558271127fff,8a75582718d7fff,8a7558271c67fff,8a7558271d5ffff"
