agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
331,-169687812#2,-204262605,0.7857142857142857,0.7857142857142857,0.8214285714285714,0.8928571428571429,0.4821428571428571,0.9285714285714286,0.5178571428571429,0.5178571428571429,0.5,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.5357142857142857,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.1785714285714286,0.8214285714285714,0.3571428571428571,0.3928571428571429,0.7857142857142857,0.7142857142857143,0.1785714285714286,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",4
331,-169687812#2,-204262605,0.1785714285714286,0.1071428571428571,0.0892857142857142,0.125,0.4821428571428571,0.1071428571428571,0.5178571428571429,0.5178571428571429,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.6785714285714286,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.7321428571428572,0.1785714285714286,0.5714285714285714,0.8571428571428572,0.1071428571428571,0.1785714285714286,0.7857142857142857,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a755827012ffff,8a7558270177fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",0
331,-169687812#2,-204262605,0.6785714285714286,0.4642857142857143,0.5892857142857143,0.625,0.4821428571428571,0.6071428571428571,0.5178571428571429,0.5178571428571429,0.1428571428571428,0.5,0.6428571428571429,0.5,0.8928571428571429,0.6071428571428572,0.6071428571428572,0.6071428571428572,0.3571428571428571,0.5714285714285714,0.8571428571428572,0.5714285714285714,0.4642857142857143,0.6428571428571428,0.3571428571428571,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a755827012ffff,8a7558270177fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",4
331,-169687812#2,-204262605,0.5,0.2857142857142857,0.6607142857142857,0.5535714285714286,0.4821428571428571,0.6428571428571429,0.5178571428571429,0.5178571428571429,0.1071428571428571,0.3214285714285714,0.6071428571428571,0.3214285714285714,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.3928571428571429,0.2142857142857143,0.8928571428571429,0.6785714285714286,0.2857142857142857,0.6071428571428572,0.75,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a75582708cffff,8a7558270b97fff,8a7558270167fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",4
331,-169687812#2,-204262605,0.3214285714285714,0.4285714285714286,0.4285714285714285,0.2857142857142857,0.4821428571428571,0.3928571428571428,0.5178571428571429,0.5178571428571429,0.9285714285714286,0.4642857142857143,0.3571428571428571,0.4642857142857143,0.25,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.7321428571428572,0.5357142857142857,0.4642857142857143,0.6071428571428572,0.4285714285714286,0.1071428571428571,0.7142857142857143,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",0
331,-169687812#2,-204262605,0.25,0.3571428571428571,0.3214285714285714,0.3928571428571429,0.4821428571428571,0.4642857142857143,0.5178571428571429,0.5178571428571429,0.8928571428571429,0.3928571428571428,0.2857142857142857,0.3928571428571428,0.3214285714285714,0.3928571428571429,0.3928571428571429,0.3928571428571429,0.7321428571428572,0.2857142857142857,0.25,0.2142857142857143,0.3571428571428571,0.25,0.6428571428571428,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",2
331,-169687812#2,-204262605,0.5357142857142857,0.25,0.5892857142857143,0.625,0.4821428571428571,0.6785714285714286,0.5178571428571429,0.5178571428571429,0.0714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.9642857142857144,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.4642857142857143,0.9285714285714286,0.7142857142857143,0.25,0.5,0.6785714285714286,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a755827012ffff,8a7558270177fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",0
331,-169687812#2,-204262605,0.2142857142857143,0.3214285714285714,0.25,0.4642857142857143,0.4821428571428571,0.5,0.5178571428571429,0.5178571428571429,0.75,0.3571428571428571,0.25,0.3571428571428571,0.5,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.7321428571428572,0.25,0.0357142857142857,0.25,0.3214285714285714,0.3571428571428571,0.5,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",2
331,-169687812#2,-204262605,0.3571428571428571,0.5714285714285714,0.3214285714285714,0.3928571428571429,0.4821428571428571,0.3214285714285714,0.5178571428571429,0.5178571428571429,0.8214285714285714,0.6071428571428571,0.3928571428571428,0.6071428571428571,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.7321428571428572,0.3571428571428571,0.0,0.1785714285714286,0.5714285714285714,0.4642857142857143,0.2857142857142857,"8a7558270c77fff,8a7558270c47fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",2
331,-169687812#2,-204262605,0.4642857142857143,0.6785714285714286,0.5,0.1785714285714286,0.4821428571428571,0.1428571428571428,0.5178571428571429,0.5178571428571429,1.0,0.7142857142857143,0.5,0.7142857142857143,0.0357142857142857,0.5,0.5,0.5,0.7321428571428572,0.7142857142857143,0.4285714285714286,0.4285714285714286,0.6785714285714286,0.2857142857142857,0.4285714285714286,"8a7558270c77fff,8a7558270c47fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",2
331,-169687812#2,-204262605,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.4821428571428571,0.7857142857142857,0.5178571428571429,0.5178571428571429,0.5714285714285714,0.9642857142857144,0.9642857142857144,0.9642857142857144,0.2857142857142857,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.0357142857142857,0.9285714285714286,0.2857142857142857,0.3214285714285714,0.9285714285714286,0.8928571428571429,0.0357142857142857,"8a7558270c77fff,8a7558270c47fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",4
331,-169687812#2,-204262605,0.0714285714285714,0.0,0.0357142857142857,0.2142857142857143,0.4821428571428571,0.3571428571428571,0.5178571428571429,0.5178571428571429,0.25,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.7857142857142857,0.9642857142857144,0.9642857142857144,0.9642857142857144,0.7321428571428572,0.1071428571428571,0.6785714285714286,0.9642857142857144,0.0,0.0357142857142857,0.8571428571428572,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a755827012ffff,8a7558270177fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a7558271d77fff,8a7558271d57fff,8a7558271d5ffff,8a7558271c77fff,8a7558271c47fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",0
331,-169687812#2,-204262605,0.5714285714285714,0.2142857142857143,0.5357142857142857,0.6785714285714286,0.4821428571428571,0.7142857142857143,0.5178571428571429,0.5178571428571429,0.0357142857142857,0.25,0.5357142857142857,0.25,1.0,0.75,0.75,0.75,0.4642857142857143,0.3928571428571429,0.9642857142857144,0.75,0.2142857142857143,0.5357142857142857,0.5357142857142857,"8a7558270c77fff,8a7558270c47fff,8a7558270c67fff,8a7558270897fff,8a755827089ffff,8a7558270127fff,8a75582708e7fff,8a75582708c7fff,8a755827012ffff,8a7558270177fff,8a7558270147fff,8a7558270157fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271cc7fff,8a7558271ccffff,8a7558271197fff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714f7fff,8a755827148ffff,8a755827149ffff,8a7558273877fff,8a7558273857fff",0
332,-169484527#2,-321122025#1,0.5,0.5,1.0,0.0,0.25,0.5,0.75,0.75,1.0,0.75,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,"8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270357fff",3
332,-169484527#2,-321122025#1,0.0,0.0,0.5,0.5,0.25,1.0,0.75,0.75,0.5,0.75,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.5,0.5,"8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a755827022ffff,8a7558270277fff,8a755827035ffff,8a7558270357fff",3
333,217033866#2,-386852160#3,0.6363636363636364,0.6363636363636364,0.7727272727272727,0.1363636363636363,0.3636363636363636,0.1818181818181818,0.5454545454545454,0.5454545454545454,1.0,0.5454545454545454,1.0,0.5454545454545454,0.0909090909090909,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.0,0.1818181818181817,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.3636363636363636,0.5454545454545454,"8a7558270507fff,8a7558270517fff,8a755827624ffff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",1
333,217033866#2,-386852160#3,0.2727272727272727,0.2727272727272727,0.7727272727272727,0.1363636363636363,0.3636363636363636,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.4545454545454545,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.3636363636363636,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.0,0.9090909090909092,"8a7558270507fff,8a7558270517fff,8a7558270c97fff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",0
333,217033866#2,-386852160#3,0.1818181818181817,0.1818181818181817,0.5,0.409090909090909,0.3636363636363636,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.6363636363636364,0.3636363636363636,0.6363636363636364,0.1818181818181817,0.0909090909090909,0.7272727272727273,"8a7558270507fff,8a7558270517fff,8a7558270c97fff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",0
333,217033866#2,-386852160#3,0.5454545454545454,0.5454545454545454,0.5,0.409090909090909,0.3636363636363636,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.5454545454545454,0.9090909090909092,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.1818181818181817,0.6363636363636364,0.5454545454545454,0.4545454545454546,0.3636363636363636,"8a7558270507fff,8a7558270517fff,8a755827624ffff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",2
333,217033866#2,-386852160#3,0.0,0.0,0.2272727272727272,0.6818181818181819,0.3636363636363636,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.3636363636363636,0.5454545454545454,0.3636363636363636,0.5454545454545454,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.6363636363636364,0.4545454545454546,0.0909090909090909,0.2727272727272727,0.0,0.2727272727272727,0.6363636363636364,"8a7558270507fff,8a7558270517fff,8a7558270c97fff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",0
333,217033866#2,-386852160#3,0.7272727272727273,0.7272727272727273,0.0909090909090909,0.0,0.3636363636363636,0.0909090909090909,0.5454545454545454,0.5454545454545454,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.5454545454545454,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8181818181818181,0.7272727272727273,0.9090909090909092,0.6363636363636364,0.7272727272727273,0.9090909090909092,0.1818181818181817,"8a7558270507fff,8a7558270517fff,8a755827051ffff,8a755827042ffff,8a7558270477fff,8a75582704e7fff,8a7558270457fff,8a7558270467fff,8a755827054ffff,8a7558270097fff,8a75582700b7fff,8a755827019ffff,8a755827018ffff,8a7558270017fff,8a7558270007fff,8a755827000ffff,8a7558270057fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",2
333,217033866#2,-386852160#3,0.9090909090909092,0.9090909090909092,1.0,0.8181818181818181,0.8636363636363636,0.9545454545454546,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.6363636363636364,0.9090909090909092,0.7272727272727273,0.0909090909090909,"8a7558270507fff,8a7558270517fff,8a755827051ffff,8a755827042ffff,8a7558270477fff,8a75582704e7fff,8a7558270457fff,8a7558270467fff,8a755827054ffff,8a7558270097fff,8a75582700b7fff,8a755827019ffff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",4
333,217033866#2,-386852160#3,0.0909090909090909,0.0909090909090909,0.5,0.409090909090909,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.3636363636363636,0.4545454545454546,0.1818181818181817,0.0909090909090909,0.1818181818181817,0.8181818181818181,"8a7558270507fff,8a7558270517fff,8a7558270c97fff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",0
333,217033866#2,-386852160#3,0.8181818181818181,0.8181818181818181,0.9090909090909092,0.9090909090909092,0.8636363636363636,0.9545454545454546,0.5454545454545454,0.5454545454545454,0.1818181818181818,0.5454545454545454,0.1818181818181818,0.5454545454545454,0.9090909090909092,0.1818181818181817,0.1818181818181817,0.1818181818181817,0.8181818181818181,0.9090909090909092,0.5454545454545454,0.6363636363636364,0.8181818181818181,0.8181818181818181,0.0,"8a7558270507fff,8a7558270517fff,8a755827051ffff,8a755827042ffff,8a7558270477fff,8a75582704e7fff,8a7558270457fff,8a7558270467fff,8a755827054ffff,8a7558270097fff,8a75582700b7fff,8a755827019ffff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",4
333,217033866#2,-386852160#3,0.4545454545454546,0.4545454545454546,0.5,0.409090909090909,0.3636363636363636,0.3636363636363636,0.5454545454545454,0.5454545454545454,0.9090909090909092,0.5454545454545454,0.8181818181818182,0.5454545454545454,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.1818181818181817,0.0,0.2727272727272727,0.0,0.4545454545454546,0.5454545454545454,0.4545454545454546,"8a7558270507fff,8a7558270517fff,8a755827624ffff,8a7558276247fff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827030ffff,8a7558270227fff,8a7558270207fff,8a75582702f7fff,8a75582702dffff,8a7558273967fff,8a7558271597fff,8a75582715b7fff,8a7558271587fff,8a75582715a7fff",2
