origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km,cluster
-39353757#3,-22561499#1,"-39353757#3,39353757#3,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653,-22561499#1",2.5803548921368407,1662.0958692443126,34.23381818181819,8.30961738534989,20.016000000000005,0.1294622785102247,0.3812963395396197,0.0,0.0,0.0,0.3742717434927945,0.0420035119086113,0.4816691094136305,0.0,0.1020556351849634,0.0,0.60165001219494,5.414850109754459,0.0,1.20330002438988,4.81320009755952,0.0,104.04515161822162,6.618150134144339,1.300849103975248,70.18454883446134,19.854450402433017,2
-41231511#0,-57680145#1,"-41231511#0,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,-561133140#1,-561133140#0,-227385933,-23030922#0,-154901400#5,-154901400#4,-154901400#3,-154901400#2,-227218688,-57680127,-57680164,-57680125#1,-57680125#0,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1",7.459429717367024,6708.824813567227,44.9916,20.97022602216509,50.004000000000005,0.6616708549601584,0.2360795943778167,0.0,0.0,0.0,0.0,0.0,0.2765047454983979,0.3814873101165044,0.3420079443850977,0.0,0.0,2.384918438717206,0.4471722072594761,0.0,0.4471722072594761,0.0,95.76038479037668,1.639631426618079,2.995715882346881,340.3727195074627,4.471722072594761,1
-41231511#0,-57680145#1,"-41231511#0,79119293#0,79119288,41231358#0,79116549#3,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1,-561133140#0,-227385933,-23030922#0,-154901400#5,-154901400#4,-154901400#3,-154901400#2,-227218688,-57680127,-57680164,-57680125#1,-57680125#0,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1",8.75422763653469,7362.857011615072,45.50896551724138,21.145660349251603,50.004000000000005,0.6028955666486904,0.2151089771593114,0.0,0.0,0.0,0.0,0.0,0.2519432191528918,0.3476003307049448,0.4004564501421633,0.0,0.0,2.1730694993478266,0.4074505311277175,0.0,0.4074505311277175,0.0,96.464330060112,1.765618968220109,3.287763252446022,334.2585560049448,3.938688467567936,1
-41231511#0,-57680145#1,"-41231511#0,79119293#0,79119288,41231358#0,79116549#3,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1,-561133140#0,-227385933,-23030922#0,-154901400#5,-154901400#4,-154901400#3,-154901400#2,-154901400#1,-154901400#0,-227218424,-227218423,-57680175,-57680125#0,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1",8.528216056757188,7518.917757794192,46.9932,20.369532140277386,50.004000000000005,0.6832953035015149,0.2106442298955831,0.0,0.0,0.0,0.0,0.0,0.2467139497231242,0.4263277183159319,0.3269583319609436,0.0,0.0,2.127965821067032,0.3989935914500683,0.0,0.5319914552667578,0.0,97.361972145299,1.5959743658002734,3.357449623596189,319.498495745054,3.989935914500684,1
-979838980#5,-57392538#7,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,57392554#0,57392554#1,57392538#0,57392538#1,57392538#2,57392538#3,57392538#4,57392538#5,57392538#6,57392538#7,57392538#8,57392538#9,57392538#10,57392538#11,57392538#12,-57392538#12,-57392538#11,-57392538#10,-57392538#9,-57392538#8,-57392538#7",5.344279034530202,3722.321967934812,40.23570731707317,14.230080095073085,39.99600000000001,0.3266817988380783,0.8022470783789613,0.0,0.0,0.0,0.0336112131351689,0.3105380155927129,0.0,0.518712620870994,0.0,0.0,0.5372990346425147,3.492443725176346,0.2686495173212573,0.0,1.3432475866062867,0.0,97.7368295281114,1.0745980692850294,4.632163140252258,93.9437129300196,11.014630210171552,1
57680150#0,-174375407#2,"57680150#0,57680150#1,39353757#16,39353757#17,39353757#18,39353757#19,174907149,563297843,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,-174375407#4,-174375407#3,-174375407#2",3.907843137254901,2171.956088233639,29.988,0.0,0.0,0.0,0.1837593493331117,0.0,0.0,0.0,0.0,0.0,0.677407585346727,0.0,0.322592414653273,0.0,0.0,3.222901253815313,0.0,0.0,0.0,0.0,94.48738851775182,2.7624867889845546,5.254696514098587,146.1942624828348,7.3666314372921455,0
57680150#0,-174375407#2,"57680150#0,57680150#1,39353757#16,39353757#17,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,-174375407#4,-174375407#3,-174375407#2",3.96734693877551,2201.0045900426044,29.988,0.0,0.0,0.0,0.1866387700802071,0.0,0.0,0.0,0.0,0.0,0.4742184145042814,0.0,0.5257815854957186,0.0,0.0,3.180365925481556,0.0,0.0,0.0,0.0,96.82515258868266,3.634703914836064,5.324974666600046,127.08821141652096,7.269407829672128,0
57680150#0,-174375407#2,"57680150#0,57680150#1,39353757#16,39353757#17,39353757#18,174375411#0,174375411#1,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,-174375407#4,-174375407#3,-174375407#2",3.898719487795118,2170.407028362021,29.988,0.0,0.0,0.0,0.1892699315190028,0.0,0.0,0.0,0.0,0.0,0.4809037629196953,0.0,0.5190962370803046,0.0,0.0,3.225201498394895,0.0,0.0,0.0,0.0,97.10272142340206,3.685944569594165,5.250948814247923,125.300415207529,7.37188913918833,0
-499933979,-174375415#0,"-499933979,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,39353757#6,39761731#0,39761731#1,-174375415#0",3.0528976169301414,1944.7820519979864,35.5096551724138,9.1044542641652,20.016000000000005,0.1907792988738132,0.1826642362271228,0.0,0.0,0.0,0.0,0.1704262587976093,0.4159650276774795,0.0,0.4136087135249112,0.0,0.0,8.227142976541913,1.028392872067739,0.0,0.0,0.0,108.4513646608982,4.627767924304826,3.843759958529479,79.55305779530451,14.911696644982216,0
-499933979,-174375415#0,"-499933979,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,-39353757#17,-39353757#16,-39353757#15,-39353757#14,49188792#0,49188792#1,39353757#8,174375415#0,-174375415#0",4.096154919851309,2503.879197924887,35.32560000000001,9.002725325297813,20.016000000000005,0.1481797351286121,0.139142897186964,0.0,0.0,0.0,0.0,0.1323713738160531,0.4900911516177231,0.0,0.3775374745662236,0.0,0.0,6.39008463877177,0.7987605798464712,0.0,0.0,0.0,107.23928264114312,3.5944226093091203,4.948786210820376,101.8604047701254,11.981408697697068,0
-499933979,-174375415#0,"-499933979,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,-39353757#5,39353757#5,39353757#6,39761731#0,39761731#1,-174375415#0",3.2072993776344223,2054.7629016351534,35.15341935483872,8.903171303058983,20.016000000000005,0.1805678679750814,0.1728871627348011,0.0,0.0,0.0,0.0,0.1613042210539217,0.3937005673220238,0.0,0.4449952116240542,0.0,0.0,7.786786488731819,0.9733483110914772,0.0,0.0,0.0,107.321586928184,5.353415711003126,4.061131352720458,76.91465187341856,15.0868988219179,0
-1020092138,-174907152#1,"-1020092138,-1020092137#1,1157449879,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,57392486,-174907152#2,-174907152#1",5.350931851606345,3557.60802336704,38.83776923076924,15.549192101344849,59.97600000000001,0.3948121220899218,0.3265830731967449,0.0,0.0,0.0,0.1505213033464864,0.3779208966864755,0.0,0.0027906511550979,0.46876714881194,0.0,0.8432632207639051,8.151544467384417,0.5621754805092701,0.5621754805092701,2.2487019220370805,0.0,58.06402477595205,3.654140623310256,1.608212903957637,65.64729865979295,14.61656249324102,1
-1020092138,-174907152#1,"-1020092138,-41273130,-41231515#0,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1",4.494490857942694,3368.04392715162,39.99096,14.709321277589495,39.99600000000001,0.4170333890085402,0.2865895734250681,0.0,0.0,0.0,0.1589931153083258,0.399191472359127,0.0,0.0029477177716595,0.4388676945608875,0.0,0.2969082415874865,3.265990657462352,0.2969082415874865,0.593816483174973,2.375265932699892,0.0,50.19171491605139,2.672174174287379,1.5225206569033434,66.07647012794561,14.845412079374327,1
-1020092138,-174907152#1,"-1020092138,-1020092137#1,1157449879,-1157449878#1,-1157449878#0,1020078539,1020078540,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,-41231514#3,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1",4.53942883313277,3395.6063335787776,39.99096,14.709321277589495,39.99600000000001,0.4136482958521631,0.3392403021426645,0.0,0.0,0.0,0.1577025555576525,0.3959512034579256,0.0,0.0,0.4463462409844217,0.0,0.294498213797963,2.6504839241816667,0.0,0.588996427595926,2.355985710383704,0.0,52.662815294337136,3.828476779373519,1.5349802132651285,62.310773088263055,14.724910689898149,1
-1163710302,-561133140#1,"-1163710302,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",10.28530011247342,7505.331861294389,39.10480000000001,20.76037651786779,69.98400000000001,0.5967259061358213,0.255505323936022,0.0,0.0,0.0,0.0612212265209929,0.0083447810111658,0.2471605429248561,0.341001781063047,0.3422716684799379,0.0,0.2664772240537642,4.530112808913991,0.3997158360806462,0.1332386120268821,0.5329544481075283,0.0,121.64655960072068,2.398295016483877,3.167703754029101,289.3276137239669,5.995737541209694,1
-1163710302,-561133140#1,"-1163710302,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680175,227218423,227218424,154901400#0,154901400#1,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",10.05760235157777,7661.39260747351,40.21200000000001,20.600677891758806,69.98400000000001,0.6757561662973173,0.2503007412251325,0.0,0.0,0.0,0.0599741646900215,0.0081747998056558,0.2421259414194766,0.4183995281430466,0.2713255659417993,0.0,0.2610491463456718,4.43783548787642,0.3915737195185076,0.1305245731728359,0.6526228658641794,0.0,121.00611986177148,2.21891774393821,3.23357082302276,279.12620514775523,6.00413036595045,1
-1163710302,-561133140#1,"-1163710302,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,-22561654#5,-22561654#4,-22561654#3,57099580,-57099580,-22561654#2,-1116499321#1,-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,-23030923#1,23030923#1,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",10.639002880709429,7919.625176170472,40.40155102040816,21.598159640986804,69.98400000000001,0.6066342679524032,0.2944515064122092,0.0,0.0,0.0,0.058018607165663,0.007908246843181,0.2753554511207151,0.323163214828834,0.3355544800416067,0.0,0.5050744083237279,6.565967308208462,0.5050744083237279,0.1262686020809319,0.5050744083237279,0.0,120.04180838321618,2.7779092457805032,3.3425605775587925,278.0883905988529,6.187161501965666,1
-174375407#2,57680152#2,"-174375407#2,-174375407#1,-174375407#0,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",4.790639005782298,3056.050135655507,33.4908,7.702309807403933,20.016000000000005,0.0704107291383315,0.2483616452355473,0.0,0.0,0.0,0.1892823840562552,0.0228444758881818,0.4123432682373885,0.0,0.3755298718181742,0.0,0.6544395252766396,3.599417389021518,0.3272197626383198,0.6544395252766396,3.272197626383198,0.0,125.40028165693016,3.599417389021518,6.882932618036291,97.62826535328844,13.088790505532792,0
-174375407#2,57680152#2,"-174375407#2,-174375407#1,-174375407#0,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,1116499330#1,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",4.900943127430958,3133.829771427211,33.324000000000005,7.549944532181971,20.016000000000005,0.0686631802073934,0.2421974692224754,0.0,0.0,0.0,0.1845845172403462,0.0222774907155414,0.402109173996267,0.0,0.391028818047845,0.0,0.6381967579206315,3.510082168563473,0.3190983789603157,0.6381967579206315,3.829180547523789,0.0,124.45202490010256,4.148278926484105,7.058110369810057,95.55997413973996,13.402131916333262,0
-57680114#1,-1163710302,"-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,-57680112#1,-57680112#0,1116499322,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,-57392486,1163710302,-1163710302",3.384421564656891,2216.121035744987,34.79328,17.34898455126409,69.98400000000001,0.3063606252971781,0.1008882282799177,0.0,0.0,0.0,0.3082260110924281,0.0,0.0,0.2884951274424168,0.4032788614651551,0.0,0.9024777833615328,8.573538941934562,0.9024777833615328,0.4512388916807664,0.9024777833615328,0.0,55.09133162385769,4.0611500251268975,1.234321684327777,106.9907557930889,11.28097229201916,1
-57680114#1,-1163710302,"-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680180#1,57680180#2,57680180#3,174907152#0,174907152#1,174907152#2,-57392486,1163710302,-1163710302",3.252208679502829,2127.70423526303,34.60846153846155,17.024566920144007,69.98400000000001,0.3190914484226392,0.151169164716803,0.0,0.0,0.0,0.0663128293534986,0.0,0.0,0.3004835493764172,0.6332036212700841,0.0,0.9399802692749526,8.929812558112049,0.9399802692749526,0.0,0.9399802692749526,0.0,48.630675583013705,3.7599210770998095,1.1850758298218766,103.88377369278798,12.219743500574385,1
-57680114#1,-1163710302,"-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,-57680112#1,-57680112#0,1116499322,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,-57392486,57392486,-57392486,1163710302,-1163710302",4.202407176167682,2388.992729205773,32.95733333333334,17.9328937816688,69.98400000000001,0.2841918344685699,0.0935877795762475,0.0,0.0,0.0,0.2859222376841576,0.0,0.0,0.267619115294512,0.4464586470213302,0.0,0.8371729120602662,7.953142664572529,0.8371729120602662,0.4185864560301331,0.8371729120602662,0.0,59.34878311080478,4.604451016331464,1.3306067140727256,102.7950837284402,11.301834312813591,1
57680095#0,-57680089#3,"57680095#0,57680095#1,-57680095#1,-57680095#0,1116499321#0,-1116499321#1,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,174907151#0,174907151#2,174907151#5,22561652#1,22561652#2,22561652#3,22561652#4,22561652#5,22561652#6,125835948,563369678,1238123690,174375405,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680089#1,57680089#2,57680089#3,-57680089#3",3.0229879712864265,2122.2610432750653,35.70685714285715,9.151914816494,20.016000000000005,0.215552429773978,0.4853419389130255,0.0,0.0,0.0,0.7032315802383623,0.1644885631412437,0.0,0.0,0.1322798566203939,0.0,0.9423911381389763,8.481520243250786,0.9423911381389763,1.8847822762779527,3.298368983486417,0.0,60.32586032779686,6.596737966972834,1.6828444232775643,47.64124239582881,19.790213900918506,2
57680095#0,-57680089#3,"57680095#0,57680095#1,-57680095#1,-57680095#0,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,174907151#0,174907151#2,174907151#5,22561652#1,22561652#2,22561652#3,22561652#4,22561652#5,22561652#6,125835948,563369678,1238123690,174375405,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680089#1,57680089#2,57680089#3,-57680089#3",2.362463761602553,1738.9272330008564,35.9928,9.289335145539422,20.016000000000005,0.2630693888801571,0.5923320252137274,0.0,0.0,0.0,0.6378111492063133,0.2007488657340386,0.0,0.0,0.161439985059648,0.0,1.150134382879617,10.351209445916552,1.150134382879617,1.7252015743194256,4.02547034007866,0.0,52.1237097724165,6.900806297277702,1.378880324743206,36.242066222750445,23.00268765759234,2
57680095#0,-57680089#3,"57680095#0,57680095#1,-57680095#1,-57680095#0,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,174907151#0,174907151#2,174907151#5,-57392457#1,57392457#1,22561652#1,-22561652#1,22561652#1,22561652#2,22561652#3,22561652#4,22561652#5,22561652#6,125835948,563369678,1238123690,174375405,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680089#1,57680089#2,57680089#3,-57680089#3",3.011361450174385,1999.057916398183,34.53872727272728,10.449082132525428,39.99600000000001,0.2288370540643599,0.5997771461899508,0.0,0.0,0.0,0.6393382247334991,0.1746260909978653,0.0,0.0,0.1860356842686355,0.0,2.0009425275717017,18.008482748145315,1.5007068956787764,1.5007068956787764,4.502120687036329,0.0,61.08377484335852,8.504005742179732,1.585150647268197,35.57813783273912,22.01036780328872,2
-57680089#3,57680095#0,"-57680089#3,-57680089#2,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,57680095#0",3.5878849441066625,1775.1816374975926,32.773,12.787472061134125,39.99600000000001,0.2442605141626687,0.4527386146166978,0.0,0.0,0.0,0.4716408385356308,0.245690222382501,0.0,0.0,0.2826689390818681,0.0,2.2532905453205627,20.279614907885065,1.1266452726602814,1.689967908990422,4.506581090641125,0.0,127.37951715460146,6.196548999631547,1.363692010685864,39.369517009690526,20.279614907885065,2
-57680089#3,57680095#0,"-57680089#3,-57680089#2,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653,-22561499#1,-22561499#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,57680095#0",2.111272788453034,1590.8213607044052,35.70685714285715,9.17431855825834,20.016000000000005,0.2725678635062405,0.606380749739282,0.0,0.0,0.0,0.6668433723714015,0.2347934404917084,0.0,0.0,0.09836318713689,0.0,1.2572121857317866,11.31490967158608,0.6286060928658933,1.88581827859768,5.0288487429271465,0.0,124.46232159243128,5.65745483579304,1.2220667081026824,38.88481066951185,22.001213250306265,2
-57680089#3,57680095#0,"-57680089#3,-57680089#2,-57680089#1,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,57392486,-174907152#2,-174907152#1,-174907152#0,-22561653,-22561499#1,-22561499#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,57680095#0",2.929258399963825,1763.6930541651914,34.31772972972974,10.686414866675484,39.99600000000001,0.2458516114713221,0.546945199521578,0.0,0.0,0.0,0.6014814644233597,0.2117797196090245,0.0,0.0,0.1867388159676157,0.0,2.267968335280041,20.41171501752037,1.1339841676400204,1.7009762514600306,4.535936670560082,0.0,124.56531775796644,6.236912922020112,1.3548664972997635,38.93967122454799,20.978707101340376,2
57392474,-561133139,"57392474,57392457#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,561133139,-561133139",2.323978958292973,591.0944011043479,22.729090909090917,16.176753502817217,39.99600000000001,0.0404348470515777,0.2486297257724432,0.0,0.0,0.0,0.2486297257724432,0.0,0.0,0.0,0.7513702742275568,0.0,3.383554295664752,30.451988660982767,1.691777147832376,3.383554295664752,1.691777147832376,0.0,106.7195949893541,11.842440034826632,3.3316700338410947,36.161682046724906,18.609548626156133,2
-39353757#17,57680181#0,"-39353757#17,39353757#17,57680181#0",0.3416366546618647,388.5668807575993,29.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.08902716302373,5.1471190650642855,2.031082207843727,53.50995516909428,7.720678597596428,0
-57680145#1,-22561653,"-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,-57680112#1,-57680112#0,1116499322,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,-22561653",2.183632704341636,1313.1501007254312,33.52023529411765,7.865339721917706,20.016000000000005,0.0301504798180507,0.0851913097600611,0.0,0.0,0.0,0.4351022770909801,0.0,0.0,0.0,0.5648977229090196,0.0,0.7615275660014527,6.853748094013074,0.0,0.7615275660014527,1.523055132002905,0.0,57.15030217316511,3.807637830007264,1.270007648809729,98.87590202384952,12.945968622024695,0
-57680145#1,-22561653,"-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,-57680112#1,-57680112#0,57680111,-57680112#0,1116499322,1116499321#0,22561654#0,57099580,-57099580,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,-22561653",2.8613037727690065,1712.1287986502405,32.84742857142859,7.17710875333117,20.016000000000005,0.0231244901909283,0.1170894541367627,0.0,0.0,0.0,0.3337100569993995,0.0,0.0,0.0,0.6662899430006004,0.0,1.7522046252390913,15.76984162715182,0.5840682084130304,0.5840682084130304,2.3362728336521217,0.0,66.67728635599087,5.840682084130304,1.65587823420338,92.29252328097576,12.26543237667364,2
-57680145#1,-22561653,"-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680180#1,57680180#2,57680180#3,-22561653",2.051419819187574,1224.7333002434746,33.324000000000005,7.675785608384485,20.016000000000005,0.0323271242825867,0.1714101543655015,0.0,0.0,0.0,0.0239909700373625,0.0,0.0,0.0,0.9760090299626374,0.0,0.816504295099351,7.348538655894159,0.0,0.0,1.633008590198702,0.0,44.50457371339648,3.266017180397404,1.184495708603247,93.07315832331167,14.697077311788318,0
57392420,-22561653,"57392420,1004094802,57392452,-24580169#1,-24580169#0,22561499#0,22561499#1,22561499#2,-22561653",1.1740802076226171,385.1378265996184,23.328,9.99,19.98,0.0,0.4530828076058835,0.0,0.0,0.0,0.2904647875801938,0.1626180200256897,0.0,0.0,0.5469171923941164,0.0,2.59647308297136,23.36825774674224,0.0,0.0,0.0,0.0,101.77226060810152,12.982365414856798,7.263756054427666,26.54034174117363,23.36825774674224,2
-561133121,57392486,"-561133121,55682342#2,1116499323#0,1116499323#1,1264978470#0,1264978470#1,1116499322,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,174907152#0,174907152#1,174907152#2,-57392486,57392486",3.206849693913249,2198.0337289325284,33.991200000000006,15.352916985312428,59.97600000000001,0.4196089589483611,0.1017184231557491,0.0,0.0,0.0,0.9213516648151068,0.0,0.0,0.0,0.0786483351848932,0.0,0.4549520723167649,4.094568650850884,0.4549520723167649,0.4549520723167649,0.0,0.0,53.17115437563717,3.1846645062173544,1.461721101767277,115.69433021009628,9.099041446335296,1
