agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
181,-584171494#4,-25330997#1,0.84,0.88,0.26,0.78,0.48,0.04,0.52,0.52,0.52,1.0,0.04,0.06,1.0,0.48,0.0799999999999999,0.0799999999999999,0.0,0.04,0.16,0.24,0.88,0.0,0.0799999999999999,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a75582408f7fff,8a7558240127fff,8a75582401a7fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558242867fff,8a7558242847fff,8a7558242877fff,8a755824280ffff,8a755824281ffff,8a7558242807fff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",3
181,-584171494#4,-25330997#1,0.76,0.64,0.62,0.38,0.48,0.4,0.52,0.52,0.52,0.88,0.84,0.6,0.04,0.48,0.96,0.88,0.52,0.84,0.96,0.78,0.64,0.64,0.16,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.36,0.4,0.04,0.56,0.48,0.28,0.52,0.52,0.52,0.24,0.24,0.68,0.84,0.48,0.24,0.24,0.52,0.36,0.12,0.4,0.4,0.12,0.8,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",3
181,-584171494#4,-25330997#1,0.24,0.28,0.92,0.12,0.48,0.76,0.52,0.52,0.52,0.72,0.8,0.2,0.2,0.48,0.92,0.96,0.52,0.1999999999999999,0.84,0.78,0.28,0.28,0.4399999999999999,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a75582462c7fff,8a75582462d7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.4399999999999999,0.48,0.08,0.6,0.48,0.2,0.52,0.52,0.52,0.32,0.36,0.92,0.52,0.48,0.4,0.1999999999999999,0.52,0.6799999999999999,0.4,0.3199999999999999,0.48,0.16,0.6,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",3
181,-584171494#4,-25330997#1,0.3199999999999999,0.3199999999999999,0.96,0.16,0.48,0.72,0.52,0.52,0.52,0.76,0.56,0.44,0.44,0.48,0.36,0.28,0.52,0.72,0.1999999999999999,0.0,0.3199999999999999,0.6,0.1999999999999999,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a75582462c7fff,8a75582462d7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.92,0.92,0.72,0.04,0.48,0.16,0.52,0.52,0.52,0.56,0.96,0.8,0.16,0.48,0.56,0.48,0.52,0.92,0.4399999999999999,0.1999999999999999,0.92,0.96,0.0,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a7558242967fff,8a7558242947fff,8a7558242957fff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.1999999999999999,0.04,0.88,0.0799999999999999,0.48,0.52,0.52,0.52,0.52,0.16,0.2,0.12,0.92,0.48,0.3199999999999999,0.4399999999999999,0.52,0.24,0.28,0.12,0.04,0.1999999999999999,0.84,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a75582462c7fff,8a75582462d7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
181,-584171494#4,-25330997#1,0.64,0.76,0.18,0.7,0.48,0.36,0.52,0.52,0.52,0.92,0.64,0.96,0.08,0.48,0.8,0.56,0.52,0.88,0.56,0.78,0.76,0.48,0.24,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.4,0.36,0.32,0.24,0.48,0.32,0.52,0.52,0.52,0.2,0.4,0.24,0.8,0.48,0.64,0.76,0.52,0.4,0.64,0.4399999999999999,0.36,0.3199999999999999,0.6799999999999999,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.6,0.52,0.56,0.3199999999999999,0.48,0.48,0.52,0.52,0.52,0.8,0.72,0.28,0.24,0.48,0.88,0.92,0.52,0.6,0.76,0.78,0.52,0.56,0.36,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.04,0.0,0.48,0.92,0.48,1.0,0.52,0.52,0.52,0.04,0.12,0.52,0.88,0.48,0.0,0.04,0.52,0.0799999999999999,0.0,0.16,0.0,0.4,0.92,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
181,-584171494#4,-25330997#1,0.72,0.8,0.44,0.88,0.48,0.56,0.52,0.52,0.52,0.52,0.68,1.0,0.4,0.48,0.16,0.12,0.52,0.8,0.3199999999999999,0.78,0.8,0.8,0.48,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.0799999999999999,0.12,0.62,0.38,0.48,0.84,0.52,0.52,0.52,0.64,0.32,0.16,0.64,0.48,0.72,0.8,0.52,0.16,0.6799999999999999,0.56,0.12,0.24,0.88,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.6799999999999999,0.56,0.76,0.4399999999999999,0.48,0.68,0.52,0.52,0.52,0.4,0.76,0.32,0.56,0.48,0.52,0.6799999999999999,0.52,0.52,0.6,0.78,0.56,0.84,0.56,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.12,0.16,0.52,0.96,0.48,0.92,0.52,0.52,0.52,0.12,0.28,0.88,0.76,0.48,0.04,0.0,0.52,0.28,0.04,0.04,0.16,0.52,0.76,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
181,-584171494#4,-25330997#1,0.28,0.24,1.0,0.1999999999999999,0.48,0.88,0.52,0.52,0.52,0.36,0.92,0.4,0.32,0.48,0.1999999999999999,0.3199999999999999,0.52,0.48,0.48,0.48,0.24,0.76,0.28,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a75582462c7fff,8a75582462d7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
181,-584171494#4,-25330997#1,0.0,0.1999999999999999,0.18,0.7,0.48,0.8,0.52,0.52,0.52,0.68,0.16,0.56,0.68,0.48,0.4399999999999999,0.36,0.52,0.12,0.24,0.52,0.1999999999999999,0.0799999999999999,0.96,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
181,-584171494#4,-25330997#1,0.48,0.4399999999999999,0.4,0.28,0.48,0.24,0.52,0.52,0.52,0.28,0.6,0.48,0.48,0.48,0.76,0.72,0.52,0.64,0.8,0.36,0.4399999999999999,0.4399999999999999,0.4,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.8,0.72,0.8,0.48,0.48,0.6,0.52,0.52,0.52,0.48,0.88,0.64,0.36,0.48,0.6,0.6,0.52,0.76,0.72,0.78,0.72,0.88,0.3199999999999999,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",0
181,-584171494#4,-25330997#1,0.96,0.96,0.68,0.0,0.48,0.12,0.52,0.52,0.52,0.6,1.0,0.84,0.12,0.48,0.84,0.84,0.52,0.96,0.88,0.78,0.96,0.92,0.04,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a7558242967fff,8a7558242947fff,8a7558242957fff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",2
181,-584171494#4,-25330997#1,0.16,0.0799999999999999,0.84,0.52,0.48,0.96,0.52,0.52,0.52,0.08,0.44,0.36,0.72,0.48,0.28,0.4,0.52,0.3199999999999999,0.52,0.0799999999999999,0.0799999999999999,0.6799999999999999,0.64,"8a75582408affff,8a755824081ffff,8a755824088ffff,8a7558240887fff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a7558242887fff,8a755824289ffff,8a7558242c6ffff,8a7558242c4ffff,8a75582421a7fff",1
182,147140068#2,665058550#2,0.8333333333333334,0.9166666666666666,0.5,0.1666666666666666,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.9166666666666666,0.3333333333333333,0.5,0.3333333333333333,0.4583333333333333,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.5833333333333333,0.5,0.9166666666666666,0.9166666666666666,0.0833333333333333,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824096ffff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",2
182,147140068#2,665058550#2,0.3333333333333333,0.5833333333333333,0.1666666666666666,0.8333333333333334,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.75,0.3333333333333333,0.8333333333333334,0.4583333333333333,0.3333333333333333,0.5,0.1666666666666666,0.25,0.3333333333333333,0.6666666666666667,0.5833333333333333,0.4166666666666666,0.5833333333333333,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a755824558ffff,8a75582455affff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",3
182,147140068#2,665058550#2,0.5,0.4166666666666666,0.75,0.5,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.25,1.0,0.1666666666666666,0.1666666666666666,0.4583333333333333,0.8333333333333334,0.9166666666666666,0.25,0.0,0.8333333333333334,0.9166666666666666,0.4166666666666666,0.6666666666666667,0.5,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a7558245417fff,8a7558245437fff,8a75582455affff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",0
182,147140068#2,665058550#2,0.0,0.25,0.3333333333333333,0.6666666666666667,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.4583333333333333,0.5,0.25,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.25,0.0833333333333333,0.9166666666666666,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a755824558ffff,8a75582455affff,8a75582455b7fff,8a7558244247fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",1
182,147140068#2,665058550#2,0.1666666666666666,0.0833333333333333,1.0,0.3333333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.0833333333333333,0.4583333333333333,0.9166666666666666,0.75,0.4166666666666666,0.1666666666666666,0.6666666666666667,0.8333333333333334,0.0833333333333333,0.25,0.8333333333333334,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a7558245417fff,8a7558245437fff,8a75582455affff,8a75582455b7fff,8a7558244247fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",0
182,147140068#2,665058550#2,0.4166666666666666,0.5,0.0833333333333333,0.9166666666666666,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.1666666666666666,0.5833333333333334,0.25,1.0,0.4583333333333333,0.0,0.0833333333333333,0.6666666666666667,0.4166666666666666,0.0833333333333333,0.25,0.5,0.3333333333333333,0.4166666666666666,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a7558240407fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a755824558ffff,8a75582455affff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",1
182,147140068#2,665058550#2,0.9166666666666666,0.8333333333333334,0.4166666666666667,0.25,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.75,0.25,0.4166666666666667,0.75,0.4583333333333333,0.1666666666666666,0.1666666666666666,0.5,0.75,0.25,0.0833333333333333,0.8333333333333334,0.8333333333333334,0.0,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a7558240407fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824096ffff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",3
182,147140068#2,665058550#2,0.5833333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0833333333333333,0.9166666666666666,0.0833333333333333,0.5,0.4583333333333333,0.4166666666666666,0.5833333333333333,0.75,0.0833333333333333,0.5,0.75,0.3333333333333333,0.5,0.3333333333333333,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a7558240407fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824086ffff,8a75582454a7fff,8a7558245417fff,8a7558245437fff,8a75582455affff,8a75582455b7fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",0
182,147140068#2,665058550#2,0.6666666666666667,0.75,0.8333333333333334,0.0,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,1.0,0.1666666666666666,1.0,0.25,0.4583333333333333,0.75,0.8333333333333334,0.0833333333333333,0.8333333333333334,0.9166666666666666,0.5833333333333333,0.75,0.75,0.25,"8a755824284ffff,8a7558242b37fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a755824040ffff,8a7558240477fff,8a755824055ffff,8a755824054ffff,8a755824019ffff,8a7558240187fff,8a75582401affff,8a7558240127fff,8a75582408f7fff,8a755824081ffff,8a755824080ffff,8a755824082ffff,8a755824095ffff,8a755824096ffff,8a75582455b7fff,8a7558244247fff,8a75582442effff,8a75582442c7fff,8a75582442dffff,8a75582442cffff",2
